계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2006.0,2116.0,2639.0,nan,586.0,609.0,734.0,nan
Operating Income,-24.0,-56.0,36.0,nan,2.0,1.0,9.0,nan
Oper.Income(Rep.),-24.0,-56.0,36.0,nan,2.0,1.0,9.0,nan
Net Income,4.0,-26.0,21.0,nan,1.0,8.0,-8.0,nan
Net Income(Contr.),3.0,-27.0,19.0,nan,1.0,7.0,-9.0,nan
Net Income(Minor.),1.0,1.0,2.0,nan,-0.0,1.0,1.0,nan
Total Assets,1606.0,1465.0,1562.0,nan,1572.0,1528.0,1562.0,nan
Total Liabilities,480.0,369.0,446.0,nan,456.0,404.0,446.0,nan
Total Equity,1126.0,1096.0,1116.0,nan,1116.0,1124.0,1116.0,nan
Net Income(Contr.),1080.0,1053.0,1072.0,nan,1073.0,1080.0,1072.0,nan
Net Income(Minor.),46.0,43.0,45.0,nan,43.0,44.0,45.0,nan
Capital Stock,96.0,96.0,96.0,nan,96.0,96.0,96.0,nan
Total Debt/Equity,42.65,33.7,39.92,nan,40.82,35.93,39.92,nan
Reserve Ratio,1037.5,1009.29,1029.02,nan,1030.18,1037.56,1029.02,nan
Oper.Income Margin,-1.18,-2.64,1.38,nan,0.3,0.13,1.22,nan
Net Income Margin,0.14,-1.27,0.7,nan,0.16,1.22,-1.23,nan
ROA,0.24,-1.68,1.37,nan,0.22,2.1,-2.12,nan
ROE,0.26,-2.53,1.75,nan,0.35,2.77,-3.36,nan
EPS(KRW),15.0,-141.0,97.0,nan,5.0,39.0,-47.0,nan
BPS(KRW),5687.0,5546.0,5645.0,nan,5651.0,5688.0,5645.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,342.87,nan,53.98,nan,nan,nan,nan,nan
PBR,0.9,0.88,0.93,nan,0.68,0.57,0.93,nan
Issued Shares,19114.0,19114.0,19114.0,nan,19114.0,19114.0,19114.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
