계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,626.0,510.0,698.0,nan,nan,nan,nan,nan
Operating Income,-32.0,-35.0,16.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-32.0,-35.0,16.0,nan,nan,nan,0.0,nan
Net Income,-56.0,-33.0,25.0,nan,nan,nan,nan,nan
Net Income(Contr.),-56.0,-33.0,25.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,283.0,657.0,618.0,nan,nan,nan,618.0,nan
Total Liabilities,30.0,139.0,52.0,nan,nan,nan,52.0,nan
Total Equity,253.0,517.0,566.0,nan,nan,nan,566.0,nan
Net Income(Contr.),253.0,517.0,566.0,nan,nan,nan,566.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,90.0,197.0,202.0,nan,nan,nan,202.0,nan
Total Debt/Equity,11.94,26.97,9.16,nan,nan,nan,9.16,nan
Reserve Ratio,182.46,163.71,181.3,nan,nan,nan,181.3,nan
Oper.Income Margin,-5.08,-6.95,2.32,nan,nan,nan,nan,nan
Net Income Margin,-8.96,-6.46,3.55,nan,nan,nan,nan,nan
ROA,-15.62,-7.01,3.89,nan,nan,nan,nan,nan
ROE,-19.95,-8.55,4.57,nan,nan,nan,nan,nan
EPS(KRW),-313.0,-131.0,61.0,nan,nan,nan,0.0,nan
BPS(KRW),1412.0,1319.0,1407.0,nan,nan,nan,1407.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,19.52,nan,nan,nan,nan,nan
PBR,2.58,2.76,0.85,nan,nan,nan,0.85,nan
Issued Shares,17936.0,39365.0,40396.0,nan,nan,nan,40396.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
