계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1795.0,1001.0,874.0,1255.0,177.0,218.0,281.0,213.0
Operating Income,-450.0,-629.0,-455.0,-76.0,-134.0,-119.0,-84.0,-74.0
Oper.Income(Rep.),-450.0,-629.0,-455.0,nan,-134.0,-119.0,-84.0,nan
Net Income,-267.0,-653.0,-386.0,-52.0,-149.0,-117.0,-16.0,-69.0
Net Income(Contr.),-267.0,-653.0,-386.0,-52.0,-149.0,-117.0,-16.0,-69.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3459.0,2760.0,2690.0,3035.0,2531.0,2714.0,2690.0,nan
Total Liabilities,1056.0,1011.0,1254.0,1650.0,998.0,1307.0,1254.0,nan
Total Equity,2403.0,1749.0,1437.0,1385.0,1533.0,1407.0,1437.0,nan
Net Income(Contr.),2403.0,1749.0,1437.0,1385.0,1533.0,1407.0,1437.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,199.0,199.0,199.0,199.0,199.0,199.0,199.0,nan
Total Debt/Equity,43.93,57.84,87.29,119.13,65.07,92.95,87.29,nan
Reserve Ratio,1106.87,778.26,621.48,nan,670.02,606.47,621.48,nan
Oper.Income Margin,-25.07,-62.82,-52.06,-6.06,-75.87,-54.59,-29.82,-34.74
Net Income Margin,-14.87,-65.24,-44.19,-4.14,-84.39,-53.88,-5.61,-32.39
ROA,-7.49,-21.0,-14.17,-1.82,-23.38,-17.91,-2.34,-10.26
ROE,-10.87,-31.45,-24.24,-3.69,-37.28,-31.96,-4.44,-19.21
EPS(KRW),-670.0,-1640.0,-969.0,-131.0,-375.0,-295.0,-40.0,-173.0
BPS(KRW),6034.0,4391.0,3607.0,3478.0,3850.0,3532.0,3607.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,4.39,2.82,2.43,2.3,3.43,2.11,2.43,nan
Issued Shares,39821.0,39821.0,39821.0,nan,39821.0,39821.0,39821.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
