계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1684.0,1560.0,1560.0,nan,388.0,378.0,407.0,nan
Operating Income,44.0,50.0,36.0,nan,6.0,10.0,16.0,nan
Oper.Income(Rep.),44.0,50.0,36.0,nan,6.0,10.0,16.0,nan
Net Income,27.0,17.0,13.0,nan,3.0,-5.0,11.0,nan
Net Income(Contr.),27.0,17.0,13.0,nan,3.0,-5.0,11.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1748.0,1625.0,1728.0,nan,1665.0,1634.0,1728.0,nan
Total Liabilities,1133.0,979.0,1030.0,nan,998.0,972.0,1030.0,nan
Total Equity,615.0,646.0,697.0,nan,667.0,662.0,697.0,nan
Net Income(Contr.),615.0,646.0,697.0,nan,667.0,662.0,697.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,132.0,132.0,132.0,nan,132.0,132.0,132.0,nan
Total Debt/Equity,184.33,151.68,147.82,nan,149.48,146.88,147.82,nan
Reserve Ratio,386.55,409.77,448.68,nan,426.23,422.13,448.68,nan
Oper.Income Margin,2.61,3.18,2.31,nan,1.53,2.62,3.91,nan
Net Income Margin,1.63,1.11,0.84,nan,0.65,-1.39,2.79,nan
ROA,1.63,1.03,0.78,nan,0.61,-1.27,2.7,nan
ROE,4.94,2.75,1.95,nan,1.53,-3.16,6.68,nan
EPS(KRW),103.0,65.0,49.0,nan,10.0,-20.0,43.0,nan
BPS(KRW),2430.0,2546.0,2740.0,nan,2628.0,2607.0,2740.0,nan
DPS(KRW),10.0,10.0,10.0,nan,nan,nan,10.0,nan
PER,15.98,23.0,43.11,nan,nan,nan,nan,nan
PBR,0.68,0.59,0.78,nan,0.51,0.46,0.78,nan
Issued Shares,26494.0,26494.0,26494.0,nan,26494.0,26494.0,26494.0,nan
Div Yield,0.61,0.67,0.47,nan,nan,nan,0.47,nan
