계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1642.0,1002.0,1065.0,nan,202.0,344.0,213.0,nan
Operating Income,44.0,-174.0,-170.0,nan,-44.0,-17.0,-71.0,nan
Oper.Income(Rep.),44.0,-174.0,-170.0,nan,-44.0,-17.0,-71.0,nan
Net Income,56.0,-163.0,-152.0,nan,-27.0,-41.0,-89.0,nan
Net Income(Contr.),59.0,-160.0,-143.0,nan,-22.0,-42.0,-86.0,nan
Net Income(Minor.),-3.0,-2.0,-9.0,nan,-5.0,1.0,-3.0,nan
Total Assets,2341.0,2894.0,2449.0,nan,2736.0,2466.0,2449.0,nan
Total Liabilities,664.0,1407.0,1133.0,nan,1265.0,1057.0,1133.0,nan
Total Equity,1676.0,1487.0,1316.0,nan,1471.0,1409.0,1316.0,nan
Net Income(Contr.),1660.0,1474.0,1312.0,nan,1464.0,1402.0,1312.0,nan
Net Income(Minor.),16.0,14.0,5.0,nan,7.0,7.0,5.0,nan
Capital Stock,67.0,67.0,67.0,nan,67.0,67.0,67.0,nan
Total Debt/Equity,39.63,94.57,86.04,nan,86.02,75.05,86.04,nan
Reserve Ratio,2450.49,2184.97,1971.45,nan,2168.46,2105.11,1971.45,nan
Oper.Income Margin,2.68,-17.38,-15.91,nan,-21.91,-4.93,-33.12,nan
Net Income Margin,3.61,-16.0,-13.38,nan,-10.95,-12.21,-40.42,nan
ROA,2.4,-6.21,-5.68,nan,-3.88,-6.37,-14.5,nan
ROE,3.61,-10.23,-10.24,nan,-6.0,-11.73,-25.43,nan
EPS(KRW),445.0,-1194.0,-1061.0,nan,-165.0,-313.0,-642.0,nan
BPS(KRW),12752.0,11425.0,10357.0,nan,11342.0,11026.0,10357.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,27.66,nan,nan,nan,nan,nan,nan,nan
PBR,0.96,2.83,1.54,nan,2.42,1.71,1.54,nan
Issued Shares,13334.0,13427.0,13441.0,nan,13441.0,13441.0,13441.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
