계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,445.0,193.0,260.0,nan,nan,nan,nan,nan
Operating Income,45.0,-53.0,-42.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),45.0,-53.0,-42.0,nan,nan,nan,0.0,nan
Net Income,49.0,-52.0,-32.0,nan,nan,nan,nan,nan
Net Income(Contr.),49.0,-52.0,-32.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,612.0,589.0,547.0,nan,nan,nan,547.0,nan
Total Liabilities,171.0,200.0,190.0,nan,nan,nan,190.0,nan
Total Equity,441.0,389.0,357.0,nan,nan,nan,357.0,nan
Net Income(Contr.),441.0,389.0,357.0,nan,nan,nan,357.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,188.0,188.0,188.0,nan,nan,nan,188.0,nan
Total Debt/Equity,38.81,51.3,53.28,nan,nan,nan,53.28,nan
Reserve Ratio,134.97,107.37,90.36,nan,nan,nan,90.36,nan
Oper.Income Margin,10.01,-27.72,-16.22,nan,nan,nan,nan,nan
Net Income Margin,10.96,-26.86,-12.26,nan,nan,nan,nan,nan
ROA,8.54,-8.63,-5.62,nan,nan,nan,nan,nan
ROE,11.72,-12.48,-8.56,nan,nan,nan,nan,nan
EPS(KRW),130.0,-138.0,-85.0,nan,nan,nan,0.0,nan
BPS(KRW),1175.0,1037.0,952.0,nan,nan,nan,952.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,29.84,nan,nan,nan,nan,nan,nan,nan
PBR,3.3,10.85,6.56,nan,nan,nan,6.56,nan
Issued Shares,37512.0,37512.0,37512.0,nan,nan,nan,37512.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
