계정,2022/03,2023/03,2024/03,2025/03(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3874.0,5386.0,5682.0,nan,1637.0,1493.0,1500.0,nan
Operating Income,117.0,356.0,357.0,nan,154.0,46.0,66.0,nan
Oper.Income(Rep.),117.0,356.0,357.0,nan,154.0,46.0,66.0,nan
Net Income,227.0,182.0,183.0,nan,78.0,4.0,-2.0,nan
Net Income(Contr.),227.0,182.0,183.0,nan,78.0,4.0,-2.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4569.0,4879.0,4789.0,nan,4713.0,4986.0,5011.0,nan
Total Liabilities,3954.0,3982.0,3724.0,nan,3551.0,3863.0,3788.0,nan
Total Equity,614.0,897.0,1065.0,nan,1163.0,1123.0,1223.0,nan
Net Income(Contr.),614.0,897.0,1065.0,nan,1163.0,1123.0,1223.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,234.0,234.0,234.0,nan,234.0,234.0,234.0,nan
Total Debt/Equity,643.67,443.82,349.64,nan,305.41,343.92,309.8,nan
Reserve Ratio,162.83,283.78,355.65,nan,397.34,380.5,423.07,nan
Oper.Income Margin,3.03,6.6,6.28,nan,9.38,3.06,4.43,nan
Net Income Margin,5.85,3.37,3.22,nan,4.79,0.24,-0.13,nan
ROA,4.9,3.85,3.78,nan,6.6,0.3,-0.15,nan
ROE,48.51,24.04,18.63,nan,28.14,1.26,-0.65,nan
EPS(KRW),485.0,389.0,391.0,nan,168.0,8.0,-4.0,nan
BPS(KRW),1314.0,1919.0,2278.0,nan,2487.0,2403.0,2615.0,nan
DPS(KRW),nan,20.0,20.0,nan,nan,nan,nan,nan
PER,1.85,2.43,4.48,nan,nan,nan,nan,nan
PBR,0.68,0.49,0.77,nan,0.71,0.58,0.73,nan
Issued Shares,46755.0,46755.0,46755.0,nan,46755.0,46755.0,46755.0,nan
Div Yield,nan,2.12,1.14,nan,nan,nan,nan,nan
