계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1045.0,757.0,844.0,nan,209.0,211.0,263.0,nan
Operating Income,3.0,-76.0,-65.0,nan,-36.0,-4.0,-8.0,nan
Oper.Income(Rep.),3.0,-76.0,-65.0,nan,-36.0,-4.0,-8.0,nan
Net Income,8.0,-87.0,-285.0,nan,-62.0,-9.0,-175.0,nan
Net Income(Contr.),8.0,-87.0,-276.0,nan,-63.0,-10.0,-166.0,nan
Net Income(Minor.),0.0,0.0,-9.0,nan,1.0,1.0,-9.0,nan
Total Assets,1776.0,1864.0,1556.0,nan,1779.0,1770.0,1556.0,nan
Total Liabilities,755.0,932.0,932.0,nan,941.0,943.0,932.0,nan
Total Equity,1022.0,932.0,624.0,nan,838.0,826.0,624.0,nan
Net Income(Contr.),1022.0,933.0,634.0,nan,840.0,827.0,634.0,nan
Net Income(Minor.),-0.0,-1.0,-10.0,nan,-2.0,-0.0,-10.0,nan
Capital Stock,281.0,281.0,281.0,nan,281.0,281.0,281.0,nan
Total Debt/Equity,73.86,99.96,149.18,nan,112.24,114.12,149.18,nan
Reserve Ratio,263.78,250.63,144.09,nan,217.47,212.72,144.09,nan
Oper.Income Margin,0.27,-10.1,-7.71,nan,-17.01,-1.98,-3.16,nan
Net Income Margin,0.73,-11.48,-32.69,nan,-30.17,-4.73,-63.0,nan
ROA,0.44,-4.78,-16.65,nan,-13.75,-1.96,-42.07,nan
ROE,0.76,-8.89,-35.19,nan,-28.97,-4.79,-90.71,nan
EPS(KRW),14.0,-155.0,-491.0,nan,-112.0,-18.0,-295.0,nan
BPS(KRW),1819.0,1753.0,1220.0,nan,1587.0,1564.0,1220.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,126.65,nan,nan,nan,nan,nan,nan,nan
PBR,0.94,0.73,0.91,nan,0.98,0.95,0.91,nan
Issued Shares,56172.0,56172.0,56172.0,nan,56172.0,56172.0,56172.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
