계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,29189.0,25262.0,33597.0,nan,8345.0,8297.0,9098.0,nan
Operating Income,886.0,783.0,1156.0,nan,253.0,205.0,493.0,nan
Oper.Income(Rep.),886.0,783.0,1156.0,nan,253.0,205.0,493.0,nan
Net Income,780.0,513.0,941.0,nan,304.0,143.0,347.0,nan
Net Income(Contr.),481.0,316.0,615.0,nan,184.0,98.0,265.0,nan
Net Income(Minor.),299.0,196.0,326.0,nan,120.0,45.0,82.0,nan
Total Assets,9932.0,10155.0,12019.0,nan,12017.0,10821.0,12019.0,nan
Total Liabilities,4952.0,4690.0,5617.0,nan,6159.0,4929.0,5617.0,nan
Total Equity,4980.0,5466.0,6402.0,nan,5858.0,5892.0,6402.0,nan
Net Income(Contr.),3101.0,3477.0,4113.0,nan,3729.0,3768.0,4113.0,nan
Net Income(Minor.),1879.0,1988.0,2289.0,nan,2129.0,2124.0,2289.0,nan
Capital Stock,83.0,83.0,83.0,nan,83.0,83.0,83.0,nan
Total Debt/Equity,99.43,85.8,87.73,nan,105.15,83.67,87.73,nan
Reserve Ratio,3688.11,4140.53,4909.7,nan,4443.01,4489.94,4909.7,nan
Oper.Income Margin,3.03,3.1,3.44,nan,3.03,2.47,5.42,nan
Net Income Margin,1.65,1.25,1.83,nan,2.2,1.18,2.91,nan
ROA,8.62,5.1,8.49,nan,10.29,5.0,12.14,nan
ROE,16.63,9.62,16.21,nan,20.32,10.43,26.92,nan
EPS(KRW),2947.0,1939.0,3771.0,nan,1127.0,599.0,1625.0,nan
BPS(KRW),19289.0,21592.0,25509.0,nan,23133.0,23372.0,25509.0,nan
DPS(KRW),450.0,450.0,450.0,nan,nan,nan,450.0,nan
PER,2.83,4.38,2.29,nan,nan,nan,nan,nan
PBR,0.43,0.39,0.34,nan,0.38,0.37,0.34,nan
Issued Shares,16319.0,16319.0,16319.0,nan,16319.0,16319.0,16319.0,nan
Div Yield,5.4,5.29,5.21,nan,nan,nan,5.21,nan
