계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,616.0,590.0,583.0,nan,nan,136.0,nan,nan
Operating Income,114.0,90.0,26.0,nan,nan,7.0,nan,nan
Oper.Income(Rep.),114.0,90.0,26.0,nan,nan,7.0,0.0,nan
Net Income,121.0,106.0,54.0,nan,nan,19.0,nan,nan
Net Income(Contr.),121.0,106.0,54.0,nan,nan,19.0,nan,nan
Net Income(Minor.),nan,nan,-0.0,nan,nan,-0.0,nan,nan
Total Assets,947.0,932.0,938.0,nan,nan,911.0,938.0,nan
Total Liabilities,222.0,126.0,110.0,nan,nan,127.0,110.0,nan
Total Equity,726.0,806.0,828.0,nan,nan,784.0,828.0,nan
Net Income(Contr.),726.0,806.0,828.0,nan,nan,783.0,828.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,0.0,0.0,nan
Capital Stock,34.0,34.0,34.0,nan,nan,34.0,34.0,nan
Total Debt/Equity,30.56,15.64,13.24,nan,nan,16.24,13.24,nan
Reserve Ratio,2055.56,2289.56,2367.11,nan,nan,2226.17,2367.11,nan
Oper.Income Margin,18.5,15.26,4.45,nan,nan,4.92,nan,nan
Net Income Margin,19.7,17.91,9.28,nan,nan,13.9,nan,nan
ROA,13.61,11.25,5.77,nan,nan,nan,0.0,nan
ROE,18.06,13.81,6.62,nan,nan,nan,0.0,nan
EPS(KRW),1771.0,1542.0,789.0,nan,nan,276.0,0.0,nan
BPS(KRW),10778.0,11948.0,12336.0,nan,nan,11631.0,12336.0,nan
DPS(KRW),300.0,300.0,300.0,nan,nan,nan,300.0,nan
PER,6.83,6.89,11.13,nan,nan,nan,nan,nan
PBR,1.12,0.89,0.71,nan,nan,0.76,0.71,nan
Issued Shares,6856.0,6856.0,6856.0,nan,nan,6856.0,6856.0,nan
Div Yield,2.48,2.82,3.42,nan,nan,nan,3.42,nan
