계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6289.0,7594.0,7262.0,nan,nan,nan,nan,nan
Operating Income,507.0,517.0,-47.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),507.0,517.0,-47.0,nan,nan,nan,0.0,nan
Net Income,496.0,453.0,22.0,nan,nan,nan,nan,nan
Net Income(Contr.),496.0,453.0,22.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4517.0,5743.0,5436.0,nan,nan,nan,5436.0,nan
Total Liabilities,2270.0,3064.0,2753.0,nan,nan,nan,2753.0,nan
Total Equity,2247.0,2679.0,2683.0,nan,nan,nan,2683.0,nan
Net Income(Contr.),2247.0,2679.0,2683.0,nan,nan,nan,2683.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,733.0,733.0,733.0,nan,nan,nan,733.0,nan
Total Debt/Equity,101.02,114.39,102.63,nan,nan,nan,102.63,nan
Reserve Ratio,206.63,265.5,266.01,nan,nan,nan,266.01,nan
Oper.Income Margin,8.06,6.81,-0.65,nan,nan,nan,nan,nan
Net Income Margin,7.88,5.97,0.3,nan,nan,nan,nan,nan
ROA,12.6,8.83,0.39,nan,nan,nan,nan,nan
ROE,25.05,18.4,0.81,nan,nan,nan,nan,nan
EPS(KRW),338.0,309.0,15.0,nan,nan,nan,0.0,nan
BPS(KRW),1533.0,1827.0,1830.0,nan,nan,nan,1830.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,3.77,3.73,53.5,nan,nan,nan,nan,nan
PBR,0.83,0.63,0.43,nan,nan,nan,0.43,nan
Issued Shares,145472.0,145472.0,145472.0,nan,nan,nan,145472.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
