계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,9979.0,7512.0,5560.0,nan,1339.0,1432.0,1155.0,nan
Operating Income,798.0,304.0,161.0,nan,-26.0,70.0,118.0,nan
Oper.Income(Rep.),798.0,304.0,161.0,nan,-26.0,70.0,118.0,nan
Net Income,547.0,167.0,4.0,nan,-158.0,-60.0,274.0,nan
Net Income(Contr.),547.0,167.0,4.0,nan,-158.0,-60.0,274.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,6070.0,5611.0,5796.0,nan,5391.0,5205.0,5796.0,nan
Total Liabilities,3470.0,2873.0,2936.0,nan,2823.0,2704.0,2936.0,nan
Total Equity,2601.0,2738.0,2860.0,nan,2567.0,2501.0,2860.0,nan
Net Income(Contr.),2601.0,2738.0,2860.0,nan,2567.0,2501.0,2860.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,146.0,146.0,146.0,nan,146.0,146.0,146.0,nan
Total Debt/Equity,133.43,104.95,102.67,nan,109.98,108.09,102.67,nan
Reserve Ratio,1696.21,1790.53,1874.24,nan,1673.27,1628.0,1874.24,nan
Oper.Income Margin,8.0,4.05,2.9,nan,-1.92,4.91,10.24,nan
Net Income Margin,5.48,2.22,0.06,nan,-11.84,-4.2,23.74,nan
ROA,9.63,2.86,0.06,nan,-11.47,-4.54,19.94,nan
ROE,23.01,6.26,0.13,nan,-23.91,-9.5,40.91,nan
EPS(KRW),1880.0,574.0,12.0,nan,-544.0,-207.0,942.0,nan
BPS(KRW),8981.0,9453.0,9871.0,nan,8866.0,8640.0,9871.0,nan
DPS(KRW),150.0,80.0,80.0,nan,nan,nan,80.0,nan
PER,6.01,17.37,418.53,nan,nan,nan,nan,nan
PBR,1.26,1.05,0.52,nan,1.04,0.72,0.52,nan
Issued Shares,25291.0,25291.0,25291.0,nan,25291.0,25291.0,25291.0,nan
Div Yield,1.33,0.8,1.57,nan,nan,nan,1.57,nan
