계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,696.0,742.0,941.0,1260.0,121.0,142.0,461.0,252.0
Operating Income,115.0,39.0,-170.0,45.0,-40.0,-55.0,-93.0,-17.0
Oper.Income(Rep.),115.0,39.0,-170.0,nan,-40.0,-55.0,-93.0,nan
Net Income,52.0,36.0,-140.0,26.0,-17.0,-56.0,-84.0,-47.0
Net Income(Contr.),52.0,36.0,-140.0,26.0,-17.0,-56.0,-84.0,-47.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,742.0,1600.0,1671.0,1790.0,1542.0,1691.0,1671.0,nan
Total Liabilities,710.0,622.0,828.0,850.0,567.0,767.0,828.0,nan
Total Equity,33.0,978.0,843.0,940.0,975.0,924.0,843.0,nan
Net Income(Contr.),33.0,978.0,843.0,940.0,975.0,924.0,843.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,28.0,53.0,54.0,53.0,53.0,54.0,54.0,nan
Total Debt/Equity,2159.32,63.57,98.24,90.43,58.15,82.98,98.24,nan
Reserve Ratio,15.91,1731.62,1464.96,nan,1726.43,1615.54,1464.96,nan
Oper.Income Margin,16.44,5.21,-18.04,3.57,-32.69,-38.91,-20.24,-6.76
Net Income Margin,7.4,4.91,-14.89,2.06,-14.34,-39.59,-18.22,-18.69
ROA,8.81,3.11,-8.57,1.5,-4.41,-13.88,-20.01,-11.25
ROE,2002.33,7.2,-15.39,2.92,-7.04,-23.63,-38.07,-22.31
EPS(KRW),206.0,439.0,-1308.0,239.0,-162.0,-524.0,-781.0,-432.0
BPS(KRW),419.0,9158.0,7825.0,8646.0,9132.0,8578.0,7825.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,134.79,nan,145.3,nan,nan,nan,nan
PBR,nan,6.46,4.4,4.02,4.91,3.24,4.4,nan
Issued Shares,5670.0,10678.0,10772.0,nan,10678.0,10772.0,10772.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
