계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1439.0,721.0,636.0,nan,90.0,134.0,238.0,nan
Operating Income,375.0,-4.0,-58.0,nan,-40.0,-26.0,11.0,nan
Oper.Income(Rep.),375.0,-4.0,-58.0,nan,-40.0,-26.0,11.0,nan
Net Income,278.0,-15.0,-62.0,nan,-48.0,-25.0,6.0,nan
Net Income(Contr.),275.0,-13.0,-59.0,nan,-46.0,-24.0,6.0,nan
Net Income(Minor.),3.0,-2.0,-3.0,nan,-2.0,-1.0,0.0,nan
Total Assets,1903.0,1803.0,1855.0,nan,1725.0,1694.0,1855.0,nan
Total Liabilities,402.0,127.0,225.0,nan,87.0,91.0,225.0,nan
Total Equity,1501.0,1675.0,1630.0,nan,1638.0,1603.0,1630.0,nan
Net Income(Contr.),1499.0,1675.0,1633.0,nan,1641.0,1606.0,1633.0,nan
Net Income(Minor.),2.0,0.0,-3.0,nan,-3.0,-3.0,-3.0,nan
Capital Stock,73.0,87.0,87.0,nan,87.0,87.0,87.0,nan
Total Debt/Equity,26.81,7.6,13.78,nan,5.33,5.65,13.78,nan
Reserve Ratio,1961.06,1823.58,1775.94,nan,1784.19,1744.95,1775.94,nan
Oper.Income Margin,26.05,-0.51,-9.09,nan,-43.95,-19.27,4.76,nan
Net Income Margin,19.14,-1.79,-9.21,nan,-51.16,-18.25,2.36,nan
ROA,15.85,-0.82,-3.38,nan,-10.89,-5.87,1.28,nan
ROE,20.2,-0.81,-3.54,nan,-11.08,-6.02,1.39,nan
EPS(KRW),1887.0,-74.0,-335.0,nan,-263.0,-140.0,32.0,nan
BPS(KRW),10305.0,9618.0,9380.0,nan,9421.0,9225.0,9380.0,nan
DPS(KRW),200.0,50.0,50.0,nan,nan,nan,50.0,nan
PER,4.09,nan,nan,nan,nan,nan,nan,nan
PBR,0.75,0.99,0.55,nan,0.73,0.56,0.55,nan
Issued Shares,14598.0,17477.0,17477.0,nan,17477.0,17477.0,17477.0,nan
Div Yield,2.59,0.52,0.97,nan,nan,nan,0.97,nan
