계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,501.0,1115.0,1383.0,nan,nan,nan,nan,nan
Operating Income,-63.0,251.0,175.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-63.0,251.0,175.0,nan,nan,nan,0.0,nan
Net Income,-84.0,262.0,247.0,nan,nan,nan,nan,nan
Net Income(Contr.),-84.0,262.0,247.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,630.0,864.0,988.0,nan,nan,nan,988.0,nan
Total Liabilities,419.0,257.0,275.0,nan,nan,nan,275.0,nan
Total Equity,212.0,607.0,713.0,nan,nan,nan,713.0,nan
Net Income(Contr.),212.0,607.0,713.0,nan,nan,nan,713.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,91.0,95.0,95.0,nan,nan,nan,95.0,nan
Total Debt/Equity,198.0,42.34,38.59,nan,nan,nan,38.59,nan
Reserve Ratio,216.8,541.99,772.21,nan,nan,nan,772.21,nan
Oper.Income Margin,-12.48,22.52,12.63,nan,nan,nan,nan,nan
Net Income Margin,-16.77,23.53,17.89,nan,nan,nan,nan,nan
ROA,-13.32,35.11,26.71,nan,nan,nan,nan,nan
ROE,-40.46,64.09,37.48,nan,nan,nan,nan,nan
EPS(KRW),-431.0,1287.0,1186.0,nan,nan,nan,0.0,nan
BPS(KRW),1444.0,2927.0,3977.0,nan,nan,nan,3977.0,nan
DPS(KRW),nan,64.0,64.0,nan,nan,nan,64.0,nan
PER,nan,14.88,15.17,nan,nan,nan,nan,nan
PBR,6.24,6.54,4.52,nan,nan,nan,4.52,nan
Issued Shares,19862.0,20784.0,20910.0,nan,nan,nan,20910.0,nan
Div Yield,nan,0.33,0.35,nan,nan,nan,0.35,nan
