계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1418.0,1801.0,2429.0,3492.0,587.0,594.0,744.0,740.0
Operating Income,689.0,896.0,1224.0,1733.0,312.0,290.0,358.0,360.0
Oper.Income(Rep.),689.0,896.0,1224.0,nan,312.0,290.0,358.0,nan
Net Income,754.0,742.0,975.0,1428.0,266.0,165.0,284.0,301.0
Net Income(Contr.),754.0,742.0,979.0,1430.0,266.0,165.0,287.0,297.0
Net Income(Minor.),nan,nan,-3.0,nan,nan,nan,-3.0,nan
Total Assets,3314.0,3754.0,6084.0,6498.0,4185.0,4337.0,6084.0,nan
Total Liabilities,1019.0,919.0,1557.0,1269.0,936.0,917.0,1557.0,nan
Total Equity,2296.0,2835.0,4526.0,5230.0,3249.0,3420.0,4526.0,nan
Net Income(Contr.),2296.0,2835.0,4540.0,5239.0,3249.0,3420.0,4540.0,nan
Net Income(Minor.),0.0,0.0,-13.0,-9.0,0.0,0.0,-13.0,nan
Capital Stock,65.0,65.0,66.0,67.0,65.0,65.0,66.0,nan
Total Debt/Equity,44.37,32.43,34.41,24.26,28.8,26.81,34.41,nan
Reserve Ratio,3527.47,4585.33,6749.35,nan,4916.17,5179.29,6749.35,nan
Oper.Income Margin,48.57,49.76,50.4,49.63,53.09,48.73,48.11,48.62
Net Income Margin,53.16,41.21,40.29,40.94,45.25,27.75,38.59,40.14
ROA,27.52,21.0,19.83,22.7,25.89,15.48,21.79,19.81
ROE,38.33,28.93,26.54,29.24,34.18,19.78,28.86,26.17
EPS(KRW),1164.0,1146.0,1517.0,2182.0,415.0,258.0,438.0,453.0
BPS(KRW),3627.0,4685.0,6931.0,7998.0,5077.0,5343.0,6931.0,nan
DPS(KRW),116.0,200.0,257.0,255.0,nan,nan,257.0,nan
PER,15.81,32.94,31.41,29.05,nan,nan,nan,nan
PBR,5.07,8.06,6.88,7.93,10.01,10.12,6.88,nan
Issued Shares,64777.0,64777.0,65506.0,nan,64000.0,64000.0,65506.0,nan
Div Yield,0.63,0.53,0.54,nan,nan,nan,0.54,nan
