계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,27477.0,30742.0,32248.0,34737.0,8113.0,8319.0,8502.0,7868.0
Operating Income,978.0,993.0,940.0,1087.0,301.0,282.0,252.0,119.0
Oper.Income(Rep.),978.0,993.0,940.0,nan,301.0,282.0,252.0,nan
Net Income,522.0,597.0,274.0,673.0,159.0,-78.0,180.0,33.0
Net Income(Contr.),491.0,545.0,259.0,624.0,159.0,-86.0,173.0,32.0
Net Income(Minor.),31.0,52.0,15.0,nan,-0.0,8.0,7.0,nan
Total Assets,14847.0,13747.0,15644.0,15946.0,15029.0,14413.0,15644.0,nan
Total Liabilities,10807.0,10052.0,11490.0,11386.0,11226.0,10689.0,11490.0,nan
Total Equity,4041.0,3695.0,4154.0,4561.0,3803.0,3724.0,4154.0,nan
Net Income(Contr.),3078.0,2896.0,4154.0,3941.0,3003.0,2923.0,4154.0,nan
Net Income(Minor.),962.0,799.0,0.0,620.0,801.0,801.0,0.0,nan
Capital Stock,119.0,119.0,119.0,120.0,119.0,119.0,119.0,nan
Total Debt/Equity,267.46,272.06,276.61,249.65,295.17,287.02,276.61,nan
Reserve Ratio,2492.87,2339.57,3398.95,nan,2429.19,2362.52,3398.95,nan
Oper.Income Margin,3.56,3.23,2.92,3.13,3.71,3.39,2.96,1.51
Net Income Margin,1.79,1.77,0.8,1.8,1.96,-1.03,2.03,0.41
ROA,3.87,4.18,1.86,4.26,4.34,-2.12,4.79,0.84
ROE,17.73,18.24,7.36,15.41,21.73,-11.6,19.55,3.08
EPS(KRW),4136.0,4589.0,2184.0,5253.0,1339.0,-724.0,1457.0,270.0
BPS(KRW),25929.0,24396.0,34990.0,33196.0,25292.0,24625.0,34990.0,nan
DPS(KRW),350.0,450.0,450.0,457.0,nan,nan,450.0,nan
PER,7.74,5.2,7.99,4.43,nan,nan,nan,nan
PBR,1.23,0.98,0.5,0.7,0.81,0.78,0.5,nan
Issued Shares,11872.0,11872.0,11872.0,nan,11872.0,11872.0,11872.0,nan
Div Yield,1.09,1.89,2.58,nan,nan,nan,2.58,nan
