계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1166.0,3401.0,1287.0,nan,188.0,266.0,617.0,nan
Operating Income,-99.0,239.0,101.0,nan,-15.0,43.0,44.0,nan
Oper.Income(Rep.),-99.0,239.0,101.0,nan,-15.0,43.0,44.0,nan
Net Income,-152.0,200.0,110.0,nan,2.0,24.0,48.0,nan
Net Income(Contr.),-152.0,200.0,110.0,nan,2.0,24.0,48.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3213.0,3203.0,2928.0,nan,3352.0,3368.0,2928.0,nan
Total Liabilities,2649.0,2461.0,2082.0,nan,2585.0,2579.0,2082.0,nan
Total Equity,564.0,741.0,846.0,nan,767.0,790.0,846.0,nan
Net Income(Contr.),564.0,741.0,846.0,nan,767.0,790.0,846.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,61.0,61.0,61.0,nan,61.0,61.0,61.0,nan
Total Debt/Equity,469.27,331.96,246.14,nan,337.16,326.58,246.14,nan
Reserve Ratio,841.79,1162.5,1349.08,nan,1203.9,1240.88,1349.08,nan
Oper.Income Margin,-8.45,7.02,7.84,nan,-8.0,16.03,7.2,nan
Net Income Margin,-13.06,5.88,8.53,nan,0.85,8.84,7.73,nan
ROA,-6.1,6.24,3.58,nan,0.19,2.8,6.06,nan
ROE,-28.12,30.64,13.84,nan,0.84,12.09,23.34,nan
EPS(KRW),-1240.0,1629.0,894.0,nan,13.0,192.0,388.0,nan
BPS(KRW),4709.0,6312.0,7245.0,nan,6520.0,6704.0,7245.0,nan
DPS(KRW),nan,100.0,100.0,nan,nan,nan,100.0,nan
PER,nan,7.09,8.61,nan,nan,nan,nan,nan
PBR,2.05,1.83,1.06,nan,1.7,1.56,1.06,nan
Issued Shares,12282.0,12282.0,12282.0,nan,12282.0,12282.0,12282.0,nan
Div Yield,nan,0.87,1.3,nan,nan,nan,1.3,nan
