계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,664.0,626.0,598.0,nan,101.0,72.0,19.0,nan
Operating Income,19.0,2.0,-29.0,nan,-15.0,-37.0,-56.0,nan
Oper.Income(Rep.),19.0,2.0,-29.0,nan,-15.0,-37.0,-56.0,nan
Net Income,39.0,12.0,-36.0,nan,-14.0,-32.0,-53.0,nan
Net Income(Contr.),40.0,13.0,-34.0,nan,-14.0,-31.0,-53.0,nan
Net Income(Minor.),-1.0,-1.0,-2.0,nan,-0.0,-1.0,-1.0,nan
Total Assets,1708.0,1656.0,2167.0,nan,1685.0,1688.0,2167.0,nan
Total Liabilities,334.0,331.0,914.0,nan,338.0,372.0,914.0,nan
Total Equity,1374.0,1325.0,1253.0,nan,1347.0,1315.0,1253.0,nan
Net Income(Contr.),1375.0,1328.0,1258.0,nan,1350.0,1319.0,1258.0,nan
Net Income(Minor.),-1.0,-3.0,-5.0,nan,-3.0,-4.0,-5.0,nan
Capital Stock,100.0,100.0,100.0,nan,100.0,100.0,100.0,nan
Total Debt/Equity,24.3,24.99,72.98,nan,25.11,28.31,72.98,nan
Reserve Ratio,1289.69,1244.45,1174.53,nan,1266.48,1235.95,1174.53,nan
Oper.Income Margin,2.87,0.32,-4.9,nan,-15.26,-51.05,-293.15,nan
Net Income Margin,6.05,2.04,-5.75,nan,-13.55,-43.12,-276.91,nan
ROA,2.3,0.69,-1.91,nan,-3.31,-7.48,-11.09,nan
ROE,2.94,0.95,-2.66,nan,-4.04,-9.28,-16.37,nan
EPS(KRW),201.0,64.0,-172.0,nan,-68.0,-155.0,-263.0,nan
BPS(KRW),6948.0,6722.0,6373.0,nan,6832.0,6680.0,6373.0,nan
DPS(KRW),135.0,135.0,135.0,nan,nan,nan,135.0,nan
PER,16.33,45.92,nan,nan,nan,nan,nan,nan
PBR,0.47,0.44,0.39,nan,0.43,0.39,0.39,nan
Issued Shares,20020.0,20020.0,20020.0,nan,20020.0,20020.0,20020.0,nan
Div Yield,4.12,4.61,5.44,nan,nan,nan,5.44,nan
