계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,47922.0,43684.0,52314.0,53863.0,11647.0,11246.0,17879.0,11755.0
Operating Income,1374.0,-146.0,1045.0,1937.0,353.0,158.0,410.0,230.0
Oper.Income(Rep.),1374.0,-146.0,1045.0,nan,353.0,158.0,410.0,nan
Net Income,-1768.0,-3968.0,-5808.0,85.0,102.0,-5314.0,-248.0,-46.0
Net Income(Contr.),-1201.0,-3159.0,-5034.0,102.0,209.0,-4829.0,-264.0,40.0
Net Income(Minor.),-567.0,-809.0,-775.0,nan,-108.0,-486.0,16.0,nan
Total Assets,103322.0,99499.0,93166.0,92497.0,101810.0,91458.0,93166.0,nan
Total Liabilities,59879.0,57721.0,56386.0,56556.0,59730.0,56064.0,56386.0,nan
Total Equity,43443.0,41778.0,36781.0,35940.0,42080.0,35394.0,36781.0,nan
Net Income(Contr.),35522.0,32387.0,27936.0,27477.0,32945.0,26974.0,27936.0,nan
Net Income(Minor.),7922.0,9390.0,8845.0,8463.0,9135.0,8420.0,8845.0,nan
Capital Stock,1106.0,1106.0,1106.0,1108.0,1106.0,1106.0,1106.0,nan
Total Debt/Equity,137.83,138.16,153.3,157.36,141.94,158.4,153.3,nan
Reserve Ratio,3354.33,3070.89,2668.32,nan,3121.32,2581.29,2668.32,nan
Oper.Income Margin,2.87,-0.33,2.0,3.6,3.03,1.41,2.29,1.96
Net Income Margin,-2.51,-7.23,-9.62,0.19,1.8,-42.94,-1.47,0.34
ROA,-1.94,-3.91,-6.03,0.09,0.4,-22.0,-1.07,-0.2
ROE,-3.28,-9.3,-16.69,0.37,2.56,-64.47,-3.84,0.58
EPS(KRW),-5476.0,-14405.0,-22955.0,463.0,955.0,-22019.0,-1202.0,183.0
BPS(KRW),174184.0,159891.0,139592.0,137500.0,162434.0,135204.0,139592.0,nan
DPS(KRW),nan,nan,nan,1125.0,nan,nan,nan,nan
PER,nan,nan,nan,119.86,nan,nan,nan,nan
PBR,0.6,0.45,0.38,0.4,0.52,0.52,0.38,nan
Issued Shares,21929.0,21929.0,21929.0,nan,21929.0,21929.0,21929.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
