계정,2024/05,2024/08,2024/11,2025/02(E),2024/05,2024/08,2024/11,2025/02(E)
Sales,73.0,74.0,74.0,nan,73.0,74.0,74.0,nan
Operating Income,49.0,39.0,51.0,nan,49.0,39.0,51.0,nan
Oper.Income(Rep.),49.0,39.0,51.0,nan,49.0,39.0,51.0,nan
Net Income,30.0,20.0,33.0,nan,30.0,20.0,33.0,nan
Net Income(Contr.),30.0,20.0,33.0,nan,30.0,20.0,33.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,5129.0,5119.0,5115.0,nan,5129.0,5119.0,5115.0,nan
Total Liabilities,3115.0,3121.0,3113.0,nan,3115.0,3121.0,3113.0,nan
Total Equity,2014.0,1998.0,2002.0,nan,2014.0,1998.0,2002.0,nan
Net Income(Contr.),2014.0,1998.0,2002.0,nan,2014.0,1998.0,2002.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,202.0,202.0,202.0,nan,202.0,202.0,202.0,nan
Total Debt/Equity,154.64,156.23,155.52,nan,154.64,156.23,155.52,nan
Reserve Ratio,897.14,888.95,891.02,nan,897.14,888.95,891.02,nan
Oper.Income Margin,66.94,53.06,69.3,nan,66.94,53.06,69.3,nan
Net Income Margin,40.8,27.11,44.43,nan,40.8,27.11,44.43,nan
ROA,0.58,0.39,0.64,nan,2.34,1.56,2.58,nan
ROE,1.48,1.0,1.65,nan,5.94,3.99,6.59,nan
EPS(KRW),74.0,50.0,nan,nan,74.0,50.0,nan,nan
BPS(KRW),4986.0,4945.0,nan,nan,4986.0,4945.0,nan,nan
DPS(KRW),90.0,350.0,nan,nan,90.0,350.0,nan,nan
PER,67.94,104.18,nan,nan,nan,nan,nan,nan
PBR,1.01,1.04,nan,nan,1.01,1.04,nan,nan
Issued Shares,40400.0,40400.0,nan,nan,40400.0,40400.0,nan,nan
Div Yield,1.79,6.78,nan,nan,1.79,6.78,nan,nan
