계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2869.0,2793.0,2927.0,nan,734.0,733.0,810.0,nan
Operating Income,285.0,46.0,275.0,nan,178.0,83.0,-8.0,nan
Oper.Income(Rep.),285.0,46.0,275.0,nan,178.0,83.0,-8.0,nan
Net Income,265.0,17.0,156.0,nan,123.0,62.0,-43.0,nan
Net Income(Contr.),250.0,15.0,151.0,nan,116.0,66.0,-40.0,nan
Net Income(Minor.),15.0,2.0,5.0,nan,7.0,-4.0,-3.0,nan
Total Assets,4772.0,4839.0,5705.0,nan,4999.0,5099.0,5705.0,nan
Total Liabilities,2153.0,2241.0,2404.0,nan,2277.0,2317.0,2404.0,nan
Total Equity,2619.0,2598.0,3300.0,nan,2722.0,2782.0,3300.0,nan
Net Income(Contr.),2534.0,2510.0,3152.0,nan,2620.0,2687.0,3152.0,nan
Net Income(Minor.),85.0,88.0,148.0,nan,102.0,95.0,148.0,nan
Capital Stock,346.0,346.0,346.0,nan,346.0,346.0,346.0,nan
Total Debt/Equity,82.2,86.28,72.84,nan,83.66,83.28,72.84,nan
Reserve Ratio,632.04,625.02,810.6,nan,656.95,676.04,810.6,nan
Oper.Income Margin,9.93,1.66,9.41,nan,24.28,11.26,-0.97,nan
Net Income Margin,8.71,0.55,5.15,nan,15.83,9.0,-4.98,nan
ROA,5.83,0.36,2.96,nan,9.99,4.91,-3.17,nan
ROE,10.31,0.61,5.32,nan,18.13,9.95,-5.52,nan
EPS(KRW),361.0,22.0,218.0,nan,168.0,95.0,-58.0,nan
BPS(KRW),3660.0,3625.0,4553.0,nan,3785.0,3880.0,4553.0,nan
DPS(KRW),50.0,25.0,70.0,nan,nan,nan,70.0,nan
PER,4.97,68.3,5.74,nan,nan,nan,nan,nan
PBR,0.49,0.42,0.27,nan,0.39,0.35,0.27,nan
Issued Shares,69238.0,69238.0,69238.0,nan,69238.0,69238.0,69238.0,nan
Div Yield,2.79,1.64,5.6,nan,nan,nan,5.6,nan
