계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2306.0,2389.0,2432.0,nan,688.0,468.0,548.0,nan
Operating Income,107.0,61.0,-171.0,nan,9.0,-89.0,-18.0,nan
Oper.Income(Rep.),107.0,61.0,-171.0,nan,9.0,-89.0,-18.0,nan
Net Income,76.0,195.0,-112.0,nan,15.0,-95.0,24.0,nan
Net Income(Contr.),76.0,195.0,-112.0,nan,15.0,-95.0,24.0,nan
Net Income(Minor.),nan,0.0,-0.0,nan,-0.0,0.0,-0.0,nan
Total Assets,1183.0,1848.0,1616.0,nan,1677.0,1508.0,1616.0,nan
Total Liabilities,577.0,769.0,676.0,nan,690.0,615.0,676.0,nan
Total Equity,607.0,1078.0,940.0,nan,987.0,893.0,940.0,nan
Net Income(Contr.),607.0,1078.0,940.0,nan,987.0,893.0,940.0,nan
Net Income(Minor.),0.0,0.0,-0.0,nan,-0.0,-0.0,-0.0,nan
Capital Stock,45.0,61.0,61.0,nan,61.0,61.0,61.0,nan
Total Debt/Equity,95.11,71.37,71.93,nan,69.84,68.9,71.93,nan
Reserve Ratio,1257.27,1688.67,1460.47,nan,1538.8,1382.72,1460.47,nan
Oper.Income Margin,4.64,2.53,-7.04,nan,1.31,-18.93,-3.35,nan
Net Income Margin,3.27,8.16,-4.59,nan,2.14,-20.23,4.46,nan
ROA,6.95,12.87,-6.45,nan,3.49,-23.76,6.25,nan
ROE,13.14,23.15,-11.06,nan,6.01,-40.27,10.67,nan
EPS(KRW),837.0,1687.0,-921.0,nan,122.0,-781.0,202.0,nan
BPS(KRW),6786.0,8943.0,7802.0,nan,8194.0,7414.0,7802.0,nan
DPS(KRW),340.0,300.0,nan,nan,nan,nan,nan,nan
PER,nan,7.13,nan,nan,nan,nan,nan,nan
PBR,nan,1.35,1.18,nan,1.57,1.55,1.18,nan
Issued Shares,9022.0,12120.0,12120.0,nan,12120.0,12120.0,12120.0,nan
Div Yield,nan,2.49,nan,nan,nan,nan,nan,nan
