계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,695.0,769.0,914.0,nan,223.0,232.0,264.0,nan
Operating Income,106.0,131.0,128.0,nan,35.0,30.0,31.0,nan
Oper.Income(Rep.),106.0,131.0,128.0,nan,35.0,30.0,31.0,nan
Net Income,173.0,95.0,95.0,nan,23.0,28.0,20.0,nan
Net Income(Contr.),173.0,95.0,95.0,nan,23.0,28.0,20.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1035.0,1041.0,1692.0,nan,1368.0,1506.0,1692.0,nan
Total Liabilities,271.0,202.0,760.0,nan,492.0,598.0,760.0,nan
Total Equity,764.0,839.0,932.0,nan,876.0,908.0,932.0,nan
Net Income(Contr.),764.0,839.0,932.0,nan,876.0,908.0,932.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,34.0,34.0,34.0,nan,34.0,34.0,34.0,nan
Total Debt/Equity,35.45,24.13,81.61,nan,56.16,65.83,81.61,nan
Reserve Ratio,2214.68,2436.61,2710.72,nan,2545.46,2641.55,2710.72,nan
Oper.Income Margin,15.27,17.0,14.01,nan,15.8,12.84,11.75,nan
Net Income Margin,24.92,12.29,10.39,nan,10.38,12.01,7.42,nan
ROA,18.03,9.11,6.95,nan,7.23,7.76,4.9,nan
ROE,25.31,11.8,10.72,nan,10.76,12.5,8.52,nan
EPS(KRW),2565.0,1401.0,1406.0,nan,343.0,413.0,290.0,nan
BPS(KRW),11573.0,12683.0,14054.0,nan,13227.0,13708.0,14054.0,nan
DPS(KRW),300.0,250.0,250.0,nan,nan,nan,250.0,nan
PER,4.17,7.87,6.95,nan,nan,nan,nan,nan
PBR,0.92,0.87,0.7,nan,0.88,0.73,0.7,nan
Issued Shares,6751.0,6751.0,6751.0,nan,6751.0,6751.0,6751.0,nan
Div Yield,2.8,2.27,2.56,nan,nan,nan,2.56,nan
