계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,596.0,707.0,711.0,nan,180.0,205.0,161.0,nan
Operating Income,104.0,179.0,137.0,nan,37.0,45.0,21.0,nan
Oper.Income(Rep.),104.0,179.0,137.0,nan,37.0,45.0,21.0,nan
Net Income,87.0,174.0,126.0,nan,39.0,35.0,13.0,nan
Net Income(Contr.),89.0,174.0,126.0,nan,39.0,35.0,13.0,nan
Net Income(Minor.),-1.0,-0.0,0.0,nan,-0.0,0.0,0.0,nan
Total Assets,1674.0,1829.0,1843.0,nan,1865.0,1859.0,1843.0,nan
Total Liabilities,201.0,209.0,205.0,nan,239.0,215.0,205.0,nan
Total Equity,1473.0,1620.0,1638.0,nan,1625.0,1644.0,1638.0,nan
Net Income(Contr.),1473.0,1619.0,1638.0,nan,1625.0,1643.0,1638.0,nan
Net Income(Minor.),1.0,0.0,0.0,nan,0.0,1.0,0.0,nan
Capital Stock,58.0,58.0,58.0,nan,58.0,58.0,58.0,nan
Total Debt/Equity,13.61,12.9,12.53,nan,14.72,13.07,12.53,nan
Reserve Ratio,2460.45,2713.74,2745.49,nan,2723.5,2755.09,2745.49,nan
Oper.Income Margin,17.45,25.27,19.27,nan,20.71,21.71,13.17,nan
Net Income Margin,14.88,24.62,17.74,nan,21.53,16.88,8.28,nan
ROA,5.32,9.92,6.88,nan,8.3,7.52,2.88,nan
ROE,6.16,11.27,7.75,nan,9.57,8.49,3.25,nan
EPS(KRW),764.0,1502.0,1088.0,nan,334.0,299.0,115.0,nan
BPS(KRW),12802.0,14069.0,14227.0,nan,14118.0,14275.0,14227.0,nan
DPS(KRW),200.0,200.0,180.0,nan,nan,nan,180.0,nan
PER,14.06,9.2,10.32,nan,nan,nan,nan,nan
PBR,0.84,0.98,0.79,nan,1.04,0.74,0.79,nan
Issued Shares,11600.0,11600.0,11600.0,nan,11600.0,11600.0,11600.0,nan
Div Yield,1.86,1.45,1.6,nan,nan,nan,1.6,nan
