계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,899.0,809.0,1189.0,1308.0,334.0,291.0,412.0,nan
Operating Income,6.0,-135.0,-61.0,161.0,-11.0,-11.0,20.0,nan
Oper.Income(Rep.),6.0,-135.0,-61.0,nan,-11.0,-11.0,20.0,nan
Net Income,24.0,-329.0,-362.0,92.0,-40.0,-56.0,-140.0,nan
Net Income(Contr.),30.0,-297.0,-357.0,91.0,-39.0,-55.0,-139.0,nan
Net Income(Minor.),-6.0,-32.0,-6.0,nan,-1.0,-1.0,-1.0,nan
Total Assets,1935.0,1881.0,2328.0,2591.0,2029.0,2201.0,2328.0,nan
Total Liabilities,1185.0,1368.0,1461.0,1543.0,1205.0,1369.0,1461.0,nan
Total Equity,750.0,513.0,868.0,1048.0,824.0,832.0,868.0,nan
Net Income(Contr.),743.0,503.0,898.0,1076.0,853.0,861.0,898.0,nan
Net Income(Minor.),7.0,9.0,-30.0,-28.0,-29.0,-29.0,-30.0,nan
Capital Stock,45.0,50.0,97.0,97.0,91.0,94.0,97.0,nan
Total Debt/Equity,158.01,266.92,168.32,147.23,146.15,164.57,168.32,nan
Reserve Ratio,1799.75,1118.3,987.15,nan,1004.77,982.86,987.15,nan
Oper.Income Margin,0.63,-16.64,-5.1,12.31,-3.23,-3.77,4.86,nan
Net Income Margin,3.35,-36.74,-29.98,6.96,-11.61,-19.07,-33.85,nan
ROA,1.14,-17.25,-17.22,3.74,-8.45,-10.64,-24.75,nan
ROE,4.28,-47.71,-50.91,9.22,-22.1,-25.89,-63.42,nan
EPS(KRW),63.0,-585.0,-449.0,93.0,-59.0,-60.0,-145.0,nan
BPS(KRW),1787.0,1146.0,1087.0,1253.0,1105.0,1083.0,1087.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,16.59,nan,nan,23.71,nan,nan,nan,nan
PBR,0.59,1.23,2.63,1.75,1.16,2.11,2.63,nan
Issued Shares,47586.0,53273.0,97043.0,nan,91176.0,94074.0,97043.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
