계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,32515.0,40207.0,44988.0,nan,11479.0,11178.0,11864.0,nan
Operating Income,1886.0,2569.0,2419.0,nan,701.0,806.0,302.0,nan
Oper.Income(Rep.),1886.0,2569.0,2419.0,nan,701.0,806.0,302.0,nan
Net Income,991.0,2114.0,2257.0,nan,536.0,416.0,643.0,nan
Net Income(Contr.),659.0,1123.0,1340.0,nan,293.0,231.0,414.0,nan
Net Income(Minor.),333.0,991.0,917.0,nan,243.0,185.0,229.0,nan
Total Assets,23235.0,27719.0,34245.0,nan,31500.0,32076.0,34245.0,nan
Total Liabilities,13196.0,15566.0,18968.0,nan,17727.0,18196.0,18968.0,nan
Total Equity,10039.0,12152.0,15276.0,nan,13773.0,13879.0,15276.0,nan
Net Income(Contr.),5340.0,6430.0,8182.0,nan,7342.0,7404.0,8182.0,nan
Net Income(Minor.),4699.0,5722.0,7094.0,nan,6431.0,6475.0,7094.0,nan
Capital Stock,117.0,117.0,117.0,nan,117.0,117.0,117.0,nan
Total Debt/Equity,131.45,128.09,124.17,nan,128.71,131.1,124.17,nan
Reserve Ratio,4484.02,5412.57,6905.36,nan,6189.94,6242.2,6905.36,nan
Oper.Income Margin,5.8,6.39,5.38,nan,6.11,7.21,2.54,nan
Net Income Margin,2.03,2.79,2.98,nan,2.56,2.07,3.49,nan
ROA,4.44,8.3,7.29,nan,6.89,5.24,7.76,nan
ROE,13.14,19.08,18.34,nan,16.44,12.54,21.27,nan
EPS(KRW),2805.0,4783.0,5706.0,nan,1249.0,985.0,1765.0,nan
BPS(KRW),22920.0,27563.0,35027.0,nan,31450.0,31711.0,35027.0,nan
DPS(KRW),100.0,150.0,200.0,nan,nan,nan,200.0,nan
PER,2.47,1.8,1.18,nan,nan,nan,nan,nan
PBR,0.3,0.31,0.19,nan,0.31,0.23,0.19,nan
Issued Shares,23480.0,23480.0,23480.0,nan,23480.0,23480.0,23480.0,nan
Div Yield,1.44,1.75,2.96,nan,nan,nan,2.96,nan
