계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,51.0,50.0,340.0,570.0,16.0,291.0,23.0,nan
Operating Income,-286.0,-327.0,-27.0,160.0,-74.0,196.0,-70.0,nan
Oper.Income(Rep.),-286.0,-327.0,-27.0,nan,-74.0,196.0,-70.0,nan
Net Income,-278.0,-285.0,-16.0,140.0,-73.0,193.0,-69.0,nan
Net Income(Contr.),-244.0,-243.0,9.0,130.0,-57.0,169.0,-49.0,nan
Net Income(Minor.),-33.0,-42.0,-25.0,nan,-16.0,24.0,-20.0,nan
Total Assets,1437.0,1326.0,1708.0,1660.0,1226.0,1712.0,1708.0,nan
Total Liabilities,219.0,379.0,384.0,540.0,426.0,332.0,384.0,nan
Total Equity,1218.0,947.0,1324.0,1120.0,801.0,1380.0,1324.0,nan
Net Income(Contr.),1225.0,989.0,1278.0,1110.0,870.0,1320.0,1278.0,nan
Net Income(Minor.),-7.0,-42.0,46.0,10.0,-69.0,60.0,46.0,nan
Capital Stock,190.0,191.0,191.0,190.0,191.0,191.0,191.0,nan
Total Debt/Equity,17.99,39.97,29.03,48.21,53.17,24.04,29.03,nan
Reserve Ratio,546.42,418.1,568.04,nan,355.65,590.49,568.04,nan
Oper.Income Margin,-565.71,-659.58,-8.04,28.07,-474.26,67.61,-301.19,nan
Net Income Margin,-482.57,-490.4,2.58,22.81,-367.83,58.18,-208.13,nan
ROA,-28.83,-20.62,-1.05,8.31,-23.66,52.44,-16.06,nan
ROE,-32.29,-21.93,0.77,10.89,-25.4,61.74,-14.97,nan
EPS(KRW),-727.0,-637.0,23.0,340.0,-150.0,442.0,-127.0,nan
BPS(KRW),3232.0,2591.0,3340.0,2902.0,2278.0,3452.0,3340.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,1061.43,89.88,nan,nan,nan,nan
PBR,5.35,8.9,7.29,10.53,16.48,10.05,7.29,nan
Issued Shares,36743.0,37984.0,38248.0,nan,37994.0,38244.0,38248.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
