계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1194.0,1238.0,1172.0,nan,nan,nan,nan,nan
Operating Income,92.0,110.0,78.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),92.0,110.0,78.0,nan,nan,nan,0.0,nan
Net Income,92.0,136.0,126.0,nan,nan,nan,nan,nan
Net Income(Contr.),92.0,136.0,126.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,5736.0,5848.0,5764.0,nan,nan,nan,5764.0,nan
Total Liabilities,1095.0,1104.0,924.0,nan,nan,nan,924.0,nan
Total Equity,4641.0,4744.0,4840.0,nan,nan,nan,4840.0,nan
Net Income(Contr.),4641.0,4744.0,4840.0,nan,nan,nan,4840.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,410.0,410.0,410.0,nan,nan,nan,410.0,nan
Total Debt/Equity,23.58,23.28,19.1,nan,nan,nan,19.1,nan
Reserve Ratio,1046.21,1071.18,1094.97,nan,nan,nan,1094.97,nan
Oper.Income Margin,7.72,8.92,6.63,nan,nan,nan,nan,nan
Net Income Margin,7.69,11.0,10.78,nan,nan,nan,nan,nan
ROA,1.61,2.35,2.18,nan,nan,nan,nan,nan
ROE,1.99,2.9,2.64,nan,nan,nan,nan,nan
EPS(KRW),224.0,332.0,308.0,nan,nan,nan,0.0,nan
BPS(KRW),11462.0,11712.0,11950.0,nan,nan,nan,11950.0,nan
DPS(KRW),30.0,30.0,30.0,nan,nan,nan,30.0,nan
PER,11.18,7.22,6.51,nan,nan,nan,nan,nan
PBR,0.22,0.2,0.17,nan,nan,nan,0.17,nan
Issued Shares,41041.0,41041.0,41041.0,nan,nan,nan,41041.0,nan
Div Yield,1.2,1.25,1.5,nan,nan,nan,1.5,nan
