계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1677.0,1872.0,1904.0,nan,nan,nan,nan,nan
Operating Income,99.0,31.0,-52.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),99.0,31.0,-52.0,nan,nan,nan,0.0,nan
Net Income,80.0,31.0,-54.0,nan,nan,nan,nan,nan
Net Income(Contr.),80.0,31.0,-54.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1535.0,1735.0,1724.0,nan,nan,nan,1724.0,nan
Total Liabilities,650.0,844.0,927.0,nan,nan,nan,927.0,nan
Total Equity,885.0,891.0,797.0,nan,nan,nan,797.0,nan
Net Income(Contr.),885.0,891.0,797.0,nan,nan,nan,797.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,77.0,77.0,77.0,nan,nan,nan,77.0,nan
Total Debt/Equity,73.4,94.75,116.32,nan,nan,nan,116.32,nan
Reserve Ratio,1095.64,1102.54,979.94,nan,nan,nan,979.94,nan
Oper.Income Margin,5.88,1.64,-2.71,nan,nan,nan,nan,nan
Net Income Margin,4.79,1.64,-2.81,nan,nan,nan,nan,nan
ROA,5.85,1.87,-3.1,nan,nan,nan,nan,nan
ROE,9.47,3.45,-6.35,nan,nan,nan,nan,nan
EPS(KRW),524.0,200.0,-350.0,nan,nan,nan,0.0,nan
BPS(KRW),5978.0,6013.0,5400.0,nan,nan,nan,5400.0,nan
DPS(KRW),130.0,130.0,75.0,nan,nan,nan,75.0,nan
PER,12.5,28.54,nan,nan,nan,nan,nan,nan
PBR,1.1,0.95,0.64,nan,nan,nan,0.64,nan
Issued Shares,15327.0,15327.0,15327.0,nan,nan,nan,15327.0,nan
Div Yield,1.98,2.28,2.17,nan,nan,nan,2.17,nan
