계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1319.0,1414.0,1494.0,nan,388.0,358.0,401.0,nan
Operating Income,58.0,20.0,67.0,nan,18.0,17.0,34.0,nan
Oper.Income(Rep.),58.0,20.0,67.0,nan,18.0,17.0,34.0,nan
Net Income,12.0,-5.0,8.0,nan,7.0,2.0,14.0,nan
Net Income(Contr.),11.0,-11.0,5.0,nan,4.0,2.0,16.0,nan
Net Income(Minor.),1.0,6.0,3.0,nan,3.0,0.0,-2.0,nan
Total Assets,1991.0,2192.0,2059.0,nan,2149.0,2163.0,2059.0,nan
Total Liabilities,1174.0,1418.0,1295.0,nan,1402.0,1420.0,1295.0,nan
Total Equity,817.0,774.0,764.0,nan,747.0,742.0,764.0,nan
Net Income(Contr.),780.0,732.0,720.0,nan,701.0,697.0,720.0,nan
Net Income(Minor.),37.0,41.0,44.0,nan,45.0,46.0,44.0,nan
Capital Stock,93.0,93.0,93.0,nan,93.0,93.0,93.0,nan
Total Debt/Equity,143.67,183.33,169.59,nan,187.83,191.31,169.59,nan
Reserve Ratio,836.31,785.16,771.92,nan,751.82,747.04,771.92,nan
Oper.Income Margin,4.43,1.39,4.49,nan,4.62,4.68,8.55,nan
Net Income Margin,0.85,-0.81,0.36,nan,1.08,0.51,3.9,nan
ROA,0.65,-0.25,0.39,nan,1.25,0.41,2.61,nan
ROE,1.42,-1.52,0.73,nan,2.39,1.05,8.83,nan
EPS(KRW),60.0,-62.0,29.0,nan,23.0,10.0,84.0,nan
BPS(KRW),4682.0,4426.0,4360.0,nan,4259.0,4235.0,4360.0,nan
DPS(KRW),150.0,150.0,150.0,nan,50.0,nan,100.0,nan
PER,156.86,nan,383.25,nan,nan,nan,nan,nan
PBR,2.01,2.12,2.51,nan,2.28,2.95,2.51,nan
Issued Shares,18617.0,18617.0,18617.0,nan,18617.0,18617.0,18617.0,nan
Div Yield,1.6,1.6,1.37,nan,0.52,nan,0.91,nan
