계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,150.0,103.0,215.0,nan,nan,nan,nan,nan
Operating Income,9.0,-23.0,-12.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),9.0,-23.0,-12.0,nan,nan,nan,0.0,nan
Net Income,-61.0,-19.0,46.0,nan,nan,nan,nan,nan
Net Income(Contr.),-61.0,-19.0,46.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,521.0,526.0,707.0,nan,nan,nan,707.0,nan
Total Liabilities,127.0,152.0,185.0,nan,nan,nan,185.0,nan
Total Equity,394.0,374.0,523.0,nan,nan,nan,523.0,nan
Net Income(Contr.),394.0,374.0,523.0,nan,nan,nan,523.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,173.0,173.0,242.0,nan,nan,nan,242.0,nan
Total Debt/Equity,32.28,40.59,35.32,nan,nan,nan,35.32,nan
Reserve Ratio,129.54,118.19,117.48,nan,nan,nan,117.48,nan
Oper.Income Margin,6.01,-22.35,-5.45,nan,nan,nan,nan,nan
Net Income Margin,-40.54,-18.35,21.46,nan,nan,nan,nan,nan
ROA,-9.83,-3.6,7.48,nan,nan,nan,nan,nan
ROE,-14.29,-4.91,10.29,nan,nan,nan,nan,nan
EPS(KRW),-175.0,-55.0,112.0,nan,nan,nan,0.0,nan
BPS(KRW),1148.0,1091.0,1087.0,nan,nan,nan,1087.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,5.61,nan,nan,nan,nan,nan
PBR,1.95,0.98,0.58,nan,nan,nan,0.58,nan
Issued Shares,34612.0,34612.0,48348.0,nan,nan,nan,48348.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
