계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2888.0,3068.0,2947.0,nan,234.0,263.0,1718.0,nan
Operating Income,39.0,29.0,-487.0,nan,-179.0,-162.0,86.0,nan
Oper.Income(Rep.),39.0,29.0,-487.0,nan,-179.0,-162.0,86.0,nan
Net Income,0.0,-36.0,-637.0,nan,-211.0,-176.0,-1.0,nan
Net Income(Contr.),27.0,-36.0,-637.0,nan,-211.0,-176.0,-1.0,nan
Net Income(Minor.),-27.0,nan,-0.0,nan,nan,-0.0,-0.0,nan
Total Assets,4092.0,5244.0,4799.0,nan,5654.0,6036.0,4799.0,nan
Total Liabilities,2946.0,3844.0,4004.0,nan,4686.0,5243.0,4004.0,nan
Total Equity,1146.0,1401.0,795.0,nan,968.0,793.0,795.0,nan
Net Income(Contr.),1146.0,1401.0,794.0,nan,968.0,792.0,794.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,217.0,237.0,237.0,nan,237.0,237.0,237.0,nan
Total Debt/Equity,256.98,274.43,503.88,nan,484.05,661.6,503.88,nan
Reserve Ratio,627.45,626.62,352.8,nan,425.93,351.86,352.8,nan
Oper.Income Margin,1.37,0.94,-16.54,nan,-76.42,-61.4,5.02,nan
Net Income Margin,0.93,-1.19,-21.6,nan,-89.92,-66.69,-0.05,nan
ROA,0.01,-0.78,-12.68,nan,-15.57,-12.02,-0.06,nan
ROE,2.27,-2.86,-58.01,nan,-78.6,-79.8,-0.4,nan
EPS(KRW),164.0,-83.0,-1342.0,nan,-444.0,-370.0,-2.0,nan
BPS(KRW),3578.0,3633.0,2264.0,nan,2630.0,2259.0,2264.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,44.48,nan,nan,nan,nan,nan,nan,nan
PBR,2.04,1.69,0.99,nan,1.64,1.45,0.99,nan
Issued Shares,44171.0,47455.0,47455.0,nan,47455.0,47455.0,47455.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
