계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3179.0,3599.0,3220.0,nan,nan,nan,nan,nan
Operating Income,93.0,87.0,13.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),93.0,87.0,13.0,nan,nan,nan,0.0,nan
Net Income,71.0,90.0,26.0,nan,nan,nan,nan,nan
Net Income(Contr.),71.0,90.0,26.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1614.0,1972.0,1697.0,nan,nan,nan,1697.0,nan
Total Liabilities,597.0,791.0,629.0,nan,nan,nan,629.0,nan
Total Equity,1016.0,1181.0,1068.0,nan,nan,nan,1068.0,nan
Net Income(Contr.),1016.0,1181.0,1068.0,nan,nan,nan,1068.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,36.0,36.0,36.0,nan,nan,nan,36.0,nan
Total Debt/Equity,58.76,66.96,58.87,nan,nan,nan,58.87,nan
Reserve Ratio,2748.78,3202.09,2891.46,nan,nan,nan,2891.46,nan
Oper.Income Margin,2.92,2.42,0.42,nan,nan,nan,nan,nan
Net Income Margin,2.23,2.51,0.82,nan,nan,nan,nan,nan
ROA,4.49,5.04,1.44,nan,nan,nan,nan,nan
ROE,7.1,8.22,2.34,nan,nan,nan,nan,nan
EPS(KRW),195.0,248.0,72.0,nan,nan,nan,0.0,nan
BPS(KRW),2849.0,3302.0,2991.0,nan,nan,nan,2991.0,nan
DPS(KRW),40.0,50.0,50.0,nan,nan,nan,50.0,nan
PER,7.53,6.89,16.96,nan,nan,nan,nan,nan
PBR,0.51,0.52,0.41,nan,nan,nan,0.41,nan
Issued Shares,36374.0,36374.0,36374.0,nan,nan,nan,36374.0,nan
Div Yield,2.73,2.92,4.07,nan,nan,nan,4.07,nan
