계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6641.0,5765.0,5823.0,nan,1453.0,1422.0,1608.0,nan
Operating Income,210.0,74.0,50.0,nan,-26.0,-39.0,63.0,nan
Oper.Income(Rep.),210.0,74.0,50.0,nan,-26.0,-39.0,63.0,nan
Net Income,343.0,153.0,-140.0,nan,-63.0,-96.0,-17.0,nan
Net Income(Contr.),341.0,162.0,-141.0,nan,-61.0,-96.0,-20.0,nan
Net Income(Minor.),1.0,-10.0,1.0,nan,-1.0,-0.0,3.0,nan
Total Assets,5776.0,5877.0,6053.0,nan,6007.0,5776.0,6053.0,nan
Total Liabilities,3664.0,3451.0,3677.0,nan,3494.0,3418.0,3677.0,nan
Total Equity,2112.0,2426.0,2375.0,nan,2513.0,2357.0,2375.0,nan
Net Income(Contr.),2109.0,2433.0,2382.0,nan,2522.0,2367.0,2382.0,nan
Net Income(Minor.),2.0,-7.0,-6.0,nan,-9.0,-9.0,-6.0,nan
Capital Stock,1030.0,1030.0,1030.0,nan,1030.0,1030.0,1030.0,nan
Total Debt/Equity,173.5,142.27,154.8,nan,139.04,145.01,154.8,nan
Reserve Ratio,107.53,138.94,133.97,nan,147.6,132.51,133.97,nan
Oper.Income Margin,3.17,1.28,0.86,nan,-1.76,-2.74,3.94,nan
Net Income Margin,5.14,2.81,-2.42,nan,-4.23,-6.74,-1.25,nan
ROA,6.5,2.62,-2.34,nan,-4.13,-6.51,-1.14,nan
ROE,16.3,7.14,-5.85,nan,-9.53,-15.68,-3.39,nan
EPS(KRW),166.0,79.0,-68.0,nan,-30.0,-47.0,-10.0,nan
BPS(KRW),1039.0,1196.0,1171.0,nan,1239.0,1164.0,1171.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,9.37,25.88,nan,nan,nan,nan,nan,nan
PBR,1.5,1.71,1.0,nan,1.6,1.45,1.0,nan
Issued Shares,205848.0,205848.0,205848.0,nan,205848.0,205848.0,205848.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
