계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,96.0,160.0,164.0,nan,49.0,33.0,48.0,nan
Operating Income,-9.0,2.0,10.0,nan,8.0,1.0,1.0,nan
Oper.Income(Rep.),-9.0,2.0,10.0,nan,8.0,1.0,1.0,nan
Net Income,24.0,42.0,-280.0,nan,-274.0,166.0,-646.0,nan
Net Income(Contr.),24.0,43.0,-281.0,nan,-274.0,166.0,-646.0,nan
Net Income(Minor.),nan,-1.0,1.0,nan,1.0,0.0,-0.0,nan
Total Assets,2214.0,3166.0,3349.0,nan,3415.0,3641.0,3349.0,nan
Total Liabilities,140.0,293.0,330.0,nan,337.0,398.0,330.0,nan
Total Equity,2075.0,2873.0,3019.0,nan,3078.0,3243.0,3019.0,nan
Net Income(Contr.),2069.0,2873.0,3018.0,nan,3078.0,3242.0,3018.0,nan
Net Income(Minor.),6.0,-0.0,0.0,nan,0.0,1.0,0.0,nan
Capital Stock,893.0,571.0,1004.0,nan,571.0,571.0,1004.0,nan
Total Debt/Equity,6.73,10.2,10.94,nan,10.96,12.28,10.94,nan
Reserve Ratio,132.06,404.1,201.04,nan,440.01,468.83,201.04,nan
Oper.Income Margin,-9.69,1.18,5.89,nan,15.96,2.22,2.21,nan
Net Income Margin,25.32,26.89,-171.3,nan,-557.45,501.73,-1353.36,nan
ROA,1.08,1.55,-8.6,nan,-31.04,18.82,-73.97,nan
ROE,1.13,1.74,-9.54,nan,-34.18,20.96,-82.57,nan
EPS(KRW),68.0,81.0,-218.0,nan,-240.0,145.0,-377.0,nan
BPS(KRW),5802.0,2521.0,1505.0,nan,2700.0,2844.0,1505.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,32.88,9.66,nan,nan,nan,nan,nan,nan
PBR,0.39,0.31,0.35,nan,0.24,0.19,0.35,nan
Issued Shares,35739.0,114152.0,200789.0,nan,114153.0,114153.0,200789.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
