계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,27529.0,28189.0,30383.0,nan,7434.0,7874.0,8240.0,nan
Operating Income,1452.0,970.0,1743.0,nan,601.0,485.0,401.0,nan
Oper.Income(Rep.),1452.0,970.0,1743.0,nan,601.0,485.0,401.0,nan
Net Income,690.0,190.0,1009.0,nan,343.0,113.0,395.0,nan
Net Income(Contr.),367.0,39.0,475.0,nan,177.0,54.0,181.0,nan
Net Income(Minor.),323.0,151.0,534.0,nan,165.0,59.0,214.0,nan
Total Assets,33786.0,34841.0,35219.0,nan,34115.0,34779.0,35219.0,nan
Total Liabilities,20583.0,21666.0,21291.0,nan,20906.0,21542.0,21291.0,nan
Total Equity,13203.0,13175.0,13928.0,nan,13209.0,13237.0,13928.0,nan
Net Income(Contr.),7522.0,7583.0,7569.0,nan,7389.0,7359.0,7569.0,nan
Net Income(Minor.),5681.0,5592.0,6358.0,nan,5820.0,5878.0,6358.0,nan
Capital Stock,189.0,189.0,189.0,nan,189.0,189.0,189.0,nan
Total Debt/Equity,155.9,164.45,152.87,nan,158.28,162.74,152.87,nan
Reserve Ratio,4073.7,4065.54,4061.34,nan,3981.31,3979.26,4061.34,nan
Oper.Income Margin,5.28,3.44,5.74,nan,8.08,6.15,4.87,nan
Net Income Margin,1.33,0.14,1.56,nan,2.38,0.69,2.2,nan
ROA,2.14,0.55,2.88,nan,4.02,1.31,4.51,nan
ROE,4.9,0.51,6.27,nan,9.65,2.94,9.7,nan
EPS(KRW),970.0,103.0,1268.0,nan,473.0,144.0,484.0,nan
BPS(KRW),20869.0,21038.0,21229.0,nan,20613.0,20602.0,21229.0,nan
DPS(KRW),410.0,451.0,500.0,nan,nan,nan,500.0,nan
PER,13.31,128.49,8.57,nan,nan,nan,nan,nan
PBR,0.62,0.63,0.51,nan,0.53,0.52,0.51,nan
Issued Shares,37882.0,37503.0,37128.0,nan,37503.0,37503.0,37128.0,nan
Div Yield,3.18,3.42,4.6,nan,nan,nan,4.6,nan
