계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1235.0,1503.0,1760.0,nan,424.0,466.0,452.0,nan
Operating Income,160.0,250.0,295.0,nan,85.0,96.0,40.0,nan
Oper.Income(Rep.),160.0,250.0,295.0,nan,85.0,96.0,40.0,nan
Net Income,175.0,259.0,303.0,nan,78.0,82.0,66.0,nan
Net Income(Contr.),175.0,259.0,305.0,nan,79.0,82.0,67.0,nan
Net Income(Minor.),nan,nan,-2.0,nan,-1.0,-0.0,-0.0,nan
Total Assets,2268.0,2568.0,2970.0,nan,2757.0,2918.0,2970.0,nan
Total Liabilities,364.0,360.0,502.0,nan,385.0,486.0,502.0,nan
Total Equity,1904.0,2208.0,2468.0,nan,2371.0,2432.0,2468.0,nan
Net Income(Contr.),1904.0,2208.0,2455.0,nan,2357.0,2418.0,2455.0,nan
Net Income(Minor.),0.0,0.0,14.0,nan,14.0,14.0,14.0,nan
Capital Stock,107.0,107.0,107.0,nan,107.0,107.0,107.0,nan
Total Debt/Equity,19.1,16.29,20.33,nan,16.25,19.98,20.33,nan
Reserve Ratio,1696.35,1973.01,2247.07,nan,2111.88,2188.41,2247.07,nan
Oper.Income Margin,12.97,16.66,16.75,nan,20.06,20.61,8.84,nan
Net Income Margin,14.14,17.2,17.32,nan,18.64,17.63,14.75,nan
ROA,8.23,10.69,10.95,nan,11.53,11.54,9.01,nan
ROE,9.57,12.58,13.07,nan,13.65,13.75,10.95,nan
EPS(KRW),814.0,1205.0,1421.0,nan,369.0,383.0,311.0,nan
BPS(KRW),8982.0,10365.0,11735.0,nan,11059.0,11442.0,11735.0,nan
DPS(KRW),150.0,150.0,150.0,nan,nan,nan,150.0,nan
PER,32.37,37.58,18.02,nan,nan,nan,nan,nan
PBR,2.93,4.37,2.18,nan,3.23,2.26,2.18,nan
Issued Shares,21451.0,21451.0,21451.0,nan,21451.0,21451.0,21451.0,nan
Div Yield,0.57,0.33,0.59,nan,nan,nan,0.59,nan
