계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Premium Revenue,131880.0,99407.0,108372.0,nan,24720.0,26537.0,31209.0,nan
Operating Income,21807.0,23984.0,24998.0,27444.0,9055.0,7962.0,517.0,8154.0
Oper.Income(Rep.),21807.0,23984.0,24998.0,nan,9055.0,7962.0,517.0,nan
Net Income,23076.0,20337.0,22603.0,24495.0,7888.0,7138.0,943.0,6436.0
Net Income(Contr.),21702.0,18953.0,21068.0,22724.0,7464.0,6736.0,647.0,6293.0
Net Income(Minor.),1374.0,1384.0,1534.0,nan,424.0,402.0,296.0,nan
Total Assets,2962342.0,3146551.0,3122188.0,3202690.0,3197997.0,3126653.0,3122188.0,nan
Total Liabilities,2546721.0,2703176.0,2794809.0,2858568.0,2782857.0,2773829.0,2794809.0,nan
Total Equity,415620.0,443374.0,327379.0,340470.0,415141.0,352823.0,327379.0,nan
Net Income(Contr.),396753.0,424378.0,307327.0,319746.0,395862.0,333167.0,307327.0,nan
Net Income(Minor.),18867.0,18996.0,20052.0,20724.0,19278.0,19657.0,20052.0,nan
Capital Stock,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,nan
Total Debt/Equity,612.75,609.68,853.69,839.6,670.34,786.18,853.69,nan
Reserve Ratio,41685.68,44448.2,32743.06,nan,41596.62,35327.04,32743.06,nan
Oper.Income Margin,6.34,7.75,7.4,nan,11.45,9.78,0.61,nan
Net Income Margin,6.31,6.13,6.24,nan,9.43,8.27,0.77,nan
ROA,0.72,0.67,0.72,0.77,0.99,0.9,0.12,0.82
ROE,5.6,4.62,5.76,7.25,7.36,7.39,0.81,8.19
EPS(KRW),10851.0,9477.0,10534.0,11362.0,3732.0,3368.0,323.0,3146.0
BPS(KRW),208928.0,222741.0,164215.0,170425.0,208483.0,177135.0,164215.0,nan
DPS(KRW),3000.0,3700.0,4500.0,5126.0,nan,nan,4500.0,nan
PER,6.54,7.29,9.0,7.07,nan,nan,nan,nan
PBR,0.34,0.31,0.58,0.47,0.42,0.53,0.58,nan
Issued Shares,200000.0,200000.0,200000.0,nan,200000.0,200000.0,200000.0,nan
Div Yield,4.23,5.35,4.75,nan,nan,nan,4.75,nan
