계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6684.0,6191.0,5524.0,nan,1433.0,1570.0,1262.0,nan
Operating Income,1813.0,1573.0,632.0,nan,429.0,139.0,54.0,nan
Oper.Income(Rep.),1813.0,1573.0,632.0,nan,429.0,139.0,54.0,nan
Net Income,1442.0,1296.0,347.0,nan,261.0,64.0,20.0,nan
Net Income(Contr.),1442.0,1296.0,348.0,nan,261.0,64.0,21.0,nan
Net Income(Minor.),nan,nan,-1.0,nan,-0.0,-0.0,-0.0,nan
Total Assets,5880.0,6425.0,6918.0,nan,7255.0,6784.0,6918.0,nan
Total Liabilities,3027.0,1975.0,2269.0,nan,2701.0,2181.0,2269.0,nan
Total Equity,2853.0,4449.0,4649.0,nan,4554.0,4604.0,4649.0,nan
Net Income(Contr.),2853.0,4449.0,4649.0,nan,4553.0,4603.0,4649.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,1.0,0.0,0.0,nan
Capital Stock,55.0,130.0,130.0,nan,130.0,130.0,130.0,nan
Total Debt/Equity,106.13,44.4,48.79,nan,59.31,47.37,48.79,nan
Reserve Ratio,5097.97,3322.39,3475.92,nan,3402.1,3440.67,3475.92,nan
Oper.Income Margin,27.12,25.42,11.44,nan,29.96,8.86,4.29,nan
Net Income Margin,21.57,20.93,6.29,nan,18.23,4.08,1.62,nan
ROA,28.71,21.06,5.2,nan,15.11,3.64,1.18,nan
ROE,74.56,35.49,7.64,nan,23.64,5.6,1.77,nan
EPS(KRW),8835.0,5473.0,1337.0,nan,1004.0,246.0,79.0,nan
BPS(KRW),13227.0,17112.0,17880.0,nan,17510.0,17703.0,17880.0,nan
DPS(KRW),603.0,700.0,250.0,nan,nan,nan,250.0,nan
PER,nan,1.31,5.57,nan,nan,nan,nan,nan
PBR,nan,0.42,0.42,nan,0.58,0.46,0.42,nan
Issued Shares,21566.0,26002.0,26002.0,nan,26002.0,26002.0,26002.0,nan
Div Yield,nan,9.78,3.36,nan,nan,nan,3.36,nan
