계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,41.0,41.0,39.0,nan,15.0,8.0,9.0,nan
Operating Income,-102.0,-117.0,-138.0,nan,-32.0,-34.0,-37.0,nan
Oper.Income(Rep.),-102.0,-117.0,-138.0,nan,-32.0,-34.0,-37.0,nan
Net Income,-102.0,-141.0,-141.0,nan,-31.0,-36.0,-44.0,nan
Net Income(Contr.),-102.0,-141.0,-141.0,nan,-31.0,-36.0,-44.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,56.0,159.0,247.0,nan,303.0,276.0,247.0,nan
Total Liabilities,34.0,42.0,210.0,nan,192.0,199.0,210.0,nan
Total Equity,22.0,117.0,37.0,nan,111.0,77.0,37.0,nan
Net Income(Contr.),22.0,117.0,37.0,nan,111.0,77.0,37.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,49.0,62.0,64.0,nan,64.0,64.0,64.0,nan
Total Debt/Equity,157.48,35.46,573.15,nan,172.03,257.03,573.15,nan
Reserve Ratio,nan,89.47,nan,nan,74.12,20.7,nan,nan
Oper.Income Margin,-248.44,-284.26,-350.69,nan,-220.8,-407.55,-406.13,nan
Net Income Margin,-249.63,-343.43,-359.82,nan,-210.44,-429.67,-479.73,nan
ROA,-100.33,-131.23,-69.77,nan,-56.08,-50.19,-66.95,nan
ROE,-146.23,-202.85,-183.92,nan,-112.86,-154.01,-307.06,nan
EPS(KRW),-970.0,-1184.0,-1103.0,nan,-240.0,-283.0,-341.0,nan
BPS(KRW),207.0,947.0,287.0,nan,871.0,604.0,287.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,29.66,21.08,nan,12.0,13.95,21.08,nan
Issued Shares,10523.0,12374.0,12832.0,nan,12819.0,12832.0,12832.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
