계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5358.0,5930.0,6039.0,nan,nan,nan,nan,nan
Operating Income,195.0,205.0,210.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),195.0,205.0,210.0,nan,nan,nan,0.0,nan
Net Income,159.0,139.0,119.0,nan,nan,nan,nan,nan
Net Income(Contr.),159.0,139.0,119.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3962.0,4476.0,4699.0,nan,nan,nan,4699.0,nan
Total Liabilities,1992.0,2435.0,2618.0,nan,nan,nan,2618.0,nan
Total Equity,1970.0,2041.0,2081.0,nan,nan,nan,2081.0,nan
Net Income(Contr.),1970.0,2041.0,2081.0,nan,nan,nan,2081.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,174.0,174.0,174.0,nan,nan,nan,174.0,nan
Total Debt/Equity,101.12,119.32,125.81,nan,nan,nan,125.81,nan
Reserve Ratio,1102.41,1143.13,1166.21,nan,nan,nan,1166.21,nan
Oper.Income Margin,3.65,3.46,3.48,nan,nan,nan,nan,nan
Net Income Margin,2.97,2.35,1.96,nan,nan,nan,nan,nan
ROA,4.16,3.3,2.59,nan,nan,nan,nan,nan
ROE,8.19,6.94,5.76,nan,nan,nan,nan,nan
EPS(KRW),457.0,400.0,341.0,nan,nan,nan,0.0,nan
BPS(KRW),6012.0,6216.0,6331.0,nan,nan,nan,6331.0,nan
DPS(KRW),120.0,120.0,120.0,nan,nan,nan,120.0,nan
PER,5.28,7.54,7.66,nan,nan,nan,nan,nan
PBR,0.4,0.49,0.41,nan,nan,nan,0.41,nan
Issued Shares,34802.0,34802.0,34802.0,nan,nan,nan,34802.0,nan
Div Yield,4.97,3.98,4.6,nan,nan,nan,4.6,nan
