계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,110,127.0,133.0,nan,nan,nan,nan,nan
Operating Income,47,64.0,51.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),47,64.0,51.0,nan,nan,nan,0.0,nan
Net Income,44,62.0,60.0,nan,nan,nan,nan,nan
Net Income(Contr.),44,62.0,60.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,371,410.0,697.0,nan,nan,nan,697.0,nan
Total Liabilities,95,77.0,56.0,nan,nan,nan,56.0,nan
Total Equity,275,334.0,640.0,nan,nan,nan,640.0,nan
Net Income(Contr.),275,334.0,640.0,nan,nan,nan,640.0,nan
Net Income(Minor.),0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,7,20.0,25.0,nan,nan,nan,25.0,nan
Total Debt/Equity,34.62,22.96,8.8,nan,nan,nan,8.8,nan
Reserve Ratio,3792.72,1582.65,2452.37,nan,nan,nan,2452.37,nan
Oper.Income Margin,42.73,50.56,38.29,nan,nan,nan,nan,nan
Net Income Margin,40.21,48.85,45.2,nan,nan,nan,nan,nan
ROA,N/A(IFRS),15.92,10.82,nan,nan,nan,nan,nan
ROE,N/A(IFRS),20.41,12.3,nan,nan,nan,nan,nan
EPS(KRW),1105,1555.0,1449.0,nan,nan,nan,0.0,nan
BPS(KRW),6957,8413.0,12762.0,nan,nan,nan,12762.0,nan
DPS(KRW),107,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,11.38,nan,nan,nan,nan,nan
PBR,nan,nan,1.29,nan,nan,nan,1.29,nan
Issued Shares,3997,3997.0,5037.0,nan,nan,nan,5037.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
