계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,154211.0,175899.0,162331.0,159412.0,41505.0,33956.0,45891.0,39387.0
Operating Income,11061.0,14673.0,10176.0,11139.0,3098.0,1148.0,2349.0,2641.0
Oper.Income(Rep.),11061.0,14673.0,10176.0,nan,3098.0,1148.0,2349.0,nan
Net Income,-4532.0,5175.0,3947.0,5433.0,2208.0,-265.0,-607.0,1445.0
Net Income(Contr.),-7725.0,556.0,1114.0,4069.0,1362.0,-550.0,-1139.0,901.0
Net Income(Minor.),3193.0,4619.0,2833.0,nan,846.0,286.0,533.0,nan
Total Assets,230498.0,246408.0,263148.0,267569.0,261141.0,252646.0,263148.0,nan
Total Liabilities,129695.0,137993.0,146537.0,144842.0,144564.0,138947.0,146537.0,nan
Total Equity,100803.0,108415.0,116611.0,122726.0,116577.0,113699.0,116611.0,nan
Net Income(Contr.),71133.0,71174.0,74966.0,80928.0,75898.0,74288.0,74966.0,nan
Net Income(Minor.),29670.0,37241.0,41645.0,41798.0,40679.0,39411.0,41645.0,nan
Capital Stock,32561.0,32673.0,32673.0,32671.0,32673.0,32673.0,32673.0,nan
Total Debt/Equity,128.66,127.28,125.66,118.02,124.01,122.21,125.66,nan
Reserve Ratio,118.53,117.9,129.51,nan,132.36,127.43,129.51,nan
Oper.Income Margin,7.17,8.34,6.27,6.99,7.46,3.38,5.12,6.71
Net Income Margin,-5.01,0.32,0.69,2.55,3.28,-1.62,-2.48,2.29
ROA,-1.94,2.17,1.55,2.05,3.41,-0.41,-0.94,2.2
ROE,-11.7,0.78,1.52,5.22,7.29,-2.93,-6.11,4.81
EPS(KRW),-1245.0,87.0,174.0,635.0,213.0,-86.0,-178.0,141.0
BPS(KRW),11147.0,11114.0,11706.0,12637.0,11852.0,11601.0,11706.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,183.19,100.95,41.01,nan,nan,nan,nan
PBR,1.38,1.43,1.5,2.06,1.7,1.54,1.5,nan
Issued Shares,638308.0,640561.0,640561.0,nan,640561.0,640561.0,640561.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
