계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,218.0,99.0,253.0,nan,126.0,57.0,30.0,nan
Operating Income,-19.0,-70.0,-97.0,nan,-11.0,-13.0,-54.0,nan
Oper.Income(Rep.),-19.0,-70.0,-97.0,nan,-11.0,-13.0,-54.0,nan
Net Income,-219.0,-79.0,-36.0,nan,-84.0,80.0,-28.0,nan
Net Income(Contr.),-219.0,-79.0,-34.0,nan,-84.0,81.0,-27.0,nan
Net Income(Minor.),-0.0,-0.0,-2.0,nan,-0.0,-0.0,-1.0,nan
Total Assets,1013.0,1230.0,1047.0,nan,1140.0,956.0,1047.0,nan
Total Liabilities,313.0,428.0,95.0,nan,377.0,126.0,95.0,nan
Total Equity,700.0,802.0,953.0,nan,764.0,830.0,953.0,nan
Net Income(Contr.),699.0,799.0,952.0,nan,761.0,828.0,952.0,nan
Net Income(Minor.),1.0,3.0,0.0,nan,2.0,2.0,0.0,nan
Capital Stock,144.0,151.0,188.0,nan,157.0,162.0,188.0,nan
Total Debt/Equity,44.69,53.34,9.96,nan,49.3,15.24,9.96,nan
Reserve Ratio,385.19,430.97,407.74,nan,384.86,411.02,407.74,nan
Oper.Income Margin,-8.77,-70.72,-38.36,nan,-8.96,-22.81,-181.12,nan
Net Income Margin,-100.27,-79.48,-13.48,nan,-66.2,142.51,-90.38,nan
ROA,-18.9,-7.06,-3.16,nan,-28.42,30.61,-11.03,nan
ROE,-28.24,-10.52,-3.89,nan,-42.15,40.61,-12.16,nan
EPS(KRW),-758.0,-262.0,-91.0,nan,-267.0,249.0,-72.0,nan
BPS(KRW),2426.0,2655.0,2539.0,nan,2424.0,2555.0,2539.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.99,1.29,1.14,nan,1.42,1.27,1.14,nan
Issued Shares,28834.0,30099.0,37510.0,nan,31414.0,32420.0,37510.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
