계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3583.0,4361.0,2772.0,nan,720.0,601.0,597.0,nan
Operating Income,178.0,-620.0,2.0,nan,-9.0,40.0,-30.0,nan
Oper.Income(Rep.),178.0,-620.0,2.0,nan,-9.0,40.0,-30.0,nan
Net Income,195.0,-574.0,26.0,nan,23.0,33.0,-25.0,nan
Net Income(Contr.),195.0,-574.0,28.0,nan,23.0,33.0,-23.0,nan
Net Income(Minor.),0.0,1.0,-2.0,nan,0.0,-0.0,-2.0,nan
Total Assets,5394.0,4865.0,4813.0,nan,5132.0,4805.0,4813.0,nan
Total Liabilities,1763.0,1870.0,1933.0,nan,2102.0,1919.0,1933.0,nan
Total Equity,3631.0,2995.0,2880.0,nan,3030.0,2886.0,2880.0,nan
Net Income(Contr.),3442.0,2807.0,2866.0,nan,2836.0,2871.0,2866.0,nan
Net Income(Minor.),189.0,188.0,14.0,nan,194.0,15.0,14.0,nan
Capital Stock,67.0,67.0,67.0,nan,67.0,67.0,67.0,nan
Total Debt/Equity,48.55,62.43,67.11,nan,69.38,66.5,67.11,nan
Reserve Ratio,5019.33,4075.75,4163.35,nan,4118.65,4169.69,4163.35,nan
Oper.Income Margin,4.98,-14.22,0.07,nan,-1.22,6.68,-4.98,nan
Net Income Margin,5.44,-13.17,1.02,nan,3.15,5.45,-3.84,nan
ROA,3.61,-11.18,0.54,nan,1.75,2.64,-2.11,nan
ROE,5.84,-18.38,1.0,nan,3.21,4.6,-3.2,nan
EPS(KRW),1449.0,-4272.0,210.0,nan,169.0,244.0,-170.0,nan
BPS(KRW),25597.0,20879.0,21317.0,nan,21093.0,21348.0,21317.0,nan
DPS(KRW),300.0,nan,120.0,nan,nan,nan,120.0,nan
PER,4.84,nan,19.3,nan,nan,nan,nan,nan
PBR,0.27,0.25,0.19,nan,0.2,0.21,0.19,nan
Issued Shares,13446.0,13446.0,13446.0,nan,13446.0,13446.0,13446.0,nan
Div Yield,4.27,nan,2.96,nan,nan,nan,2.96,nan
