계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,75,10.0,4.0,nan,nan,nan,nan,nan
Operating Income,-233,-169.0,-197.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-233,-169.0,-197.0,nan,nan,nan,0.0,nan
Net Income,-372,-170.0,-263.0,nan,nan,nan,nan,nan
Net Income(Contr.),-372,-170.0,-263.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,649,672.0,466.0,nan,nan,nan,466.0,nan
Total Liabilities,917,311.0,262.0,nan,nan,nan,262.0,nan
Total Equity,-268,361.0,205.0,nan,nan,nan,205.0,nan
Net Income(Contr.),-268,361.0,205.0,nan,nan,nan,205.0,nan
Net Income(Minor.),0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,116,212.0,290.0,nan,nan,nan,290.0,nan
Total Debt/Equity,Completely Impaired capital,86.04,127.8,nan,nan,nan,127.8,nan
Reserve Ratio,nan,70.53,nan,nan,nan,nan,nan,nan
Oper.Income Margin,-309.52,-1643.77,-5275.44,nan,nan,nan,nan,nan
Net Income Margin,-494.62,-1649.4,-7027.04,nan,nan,nan,nan,nan
ROA,-50.71,-25.72,-46.14,nan,nan,nan,nan,nan
ROE,Completely Impaired capital,-366.05,-92.82,nan,nan,nan,nan,nan
EPS(KRW),-1461,-490.0,-589.0,nan,nan,nan,0.0,nan
BPS(KRW),-1051,853.0,353.0,nan,nan,nan,353.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,2.56,1.68,nan,nan,nan,1.68,nan
Issued Shares,23272,42152.0,57963.0,nan,nan,nan,57963.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
