계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,433.0,715.0,1822.0,nan,nan,nan,nan,nan
Operating Income,-70.0,45.0,200.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-70.0,45.0,200.0,nan,nan,nan,0.0,nan
Net Income,-131.0,27.0,189.0,nan,nan,nan,nan,nan
Net Income(Contr.),-131.0,27.0,189.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1032.0,1119.0,1176.0,nan,nan,nan,1176.0,nan
Total Liabilities,654.0,581.0,449.0,nan,nan,nan,449.0,nan
Total Equity,378.0,538.0,727.0,nan,nan,nan,727.0,nan
Net Income(Contr.),378.0,538.0,727.0,nan,nan,nan,727.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,59.0,61.0,61.0,nan,nan,nan,61.0,nan
Total Debt/Equity,172.78,107.91,61.77,nan,nan,nan,61.77,nan
Reserve Ratio,582.63,784.26,1094.86,nan,nan,nan,1094.86,nan
Oper.Income Margin,-16.2,6.25,11.0,nan,nan,nan,nan,nan
Net Income Margin,-30.3,3.75,10.37,nan,nan,nan,nan,nan
ROA,-12.45,2.49,16.47,nan,nan,nan,nan,nan
ROE,-30.44,5.85,29.88,nan,nan,nan,nan,nan
EPS(KRW),-1121.0,224.0,1559.0,nan,nan,nan,0.0,nan
BPS(KRW),3427.0,4438.0,5997.0,nan,nan,nan,5997.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,95.92,13.21,nan,nan,nan,nan,nan
PBR,7.06,4.83,3.43,nan,nan,nan,3.43,nan
Issued Shares,11711.0,12123.0,12123.0,nan,nan,nan,12123.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
