계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,516.0,713.0,876.0,nan,209.0,236.0,233.0,nan
Operating Income,-54.0,26.0,29.0,nan,4.0,13.0,5.0,nan
Oper.Income(Rep.),-54.0,26.0,29.0,nan,4.0,13.0,5.0,nan
Net Income,-407.0,-34.0,-100.0,nan,-5.0,3.0,-87.0,nan
Net Income(Contr.),-399.0,-34.0,-100.0,nan,-5.0,3.0,-87.0,nan
Net Income(Minor.),-8.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,1871.0,1736.0,1844.0,nan,1733.0,1757.0,1844.0,nan
Total Liabilities,836.0,696.0,780.0,nan,694.0,706.0,780.0,nan
Total Equity,1035.0,1041.0,1064.0,nan,1038.0,1051.0,1064.0,nan
Net Income(Contr.),1035.0,1041.0,1064.0,nan,1038.0,1051.0,1064.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,1170.0,1205.0,1253.0,nan,1205.0,1206.0,1253.0,nan
Total Debt/Equity,80.81,66.86,73.31,nan,66.86,67.2,73.31,nan
Reserve Ratio,nan,nan,nan,nan,nan,nan,nan,nan
Oper.Income Margin,-10.54,3.63,3.26,nan,1.68,5.41,2.2,nan
Net Income Margin,-77.39,-4.71,-11.39,nan,-2.5,1.08,-37.54,nan
ROA,-21.32,-1.86,-5.58,nan,-1.22,0.59,-19.39,nan
ROE,-42.32,-3.24,-9.48,nan,-2.02,0.98,-33.01,nan
EPS(KRW),-918.0,-70.0,-199.0,nan,-11.0,5.0,-174.0,nan
BPS(KRW),2210.0,2159.0,2124.0,nan,2154.0,2179.0,2124.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.44,1.39,3.24,nan,1.43,1.81,3.24,nan
Issued Shares,46809.0,48212.0,50105.0,nan,48212.0,48243.0,50105.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
