계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,533.0,468.0,488.0,nan,100.0,133.0,171.0,nan
Operating Income,196.0,126.0,100.0,nan,6.0,54.0,33.0,nan
Oper.Income(Rep.),196.0,126.0,100.0,nan,6.0,54.0,33.0,nan
Net Income,154.0,126.0,97.0,nan,9.0,50.0,25.0,nan
Net Income(Contr.),154.0,126.0,97.0,nan,9.0,50.0,25.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2369.0,2133.0,2837.0,nan,1972.0,2419.0,2837.0,nan
Total Liabilities,1309.0,989.0,1637.0,nan,843.0,1239.0,1637.0,nan
Total Equity,1060.0,1144.0,1200.0,nan,1129.0,1180.0,1200.0,nan
Net Income(Contr.),1060.0,1144.0,1200.0,nan,1129.0,1180.0,1200.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,64.0,64.0,64.0,nan,64.0,64.0,64.0,nan
Total Debt/Equity,123.58,86.45,136.39,nan,74.61,104.95,136.39,nan
Reserve Ratio,1842.68,1967.83,2055.05,nan,1944.64,2023.81,2055.05,nan
Oper.Income Margin,36.83,27.0,20.55,nan,5.82,40.45,19.3,nan
Net Income Margin,28.9,26.99,19.94,nan,9.35,38.03,14.55,nan
ROA,6.6,5.61,3.92,nan,1.96,9.19,3.78,nan
ROE,15.49,11.47,8.3,nan,3.33,17.47,8.36,nan
EPS(KRW),1200.0,984.0,758.0,nan,73.0,393.0,194.0,nan
BPS(KRW),9713.0,10339.0,10775.0,nan,10223.0,10619.0,10775.0,nan
DPS(KRW),389.0,321.0,242.0,nan,nan,nan,242.0,nan
PER,12.67,10.87,9.74,nan,nan,nan,nan,nan
PBR,1.56,1.03,0.68,nan,0.76,0.65,0.68,nan
Issued Shares,12843.0,12843.0,12843.0,nan,12843.0,12843.0,12843.0,nan
Div Yield,2.56,3.0,3.28,nan,nan,nan,3.28,nan
