계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3693.0,5944.0,7417.0,8392.0,1942.0,1706.0,1942.0,2143.0
Operating Income,248.0,165.0,454.0,887.0,178.0,77.0,174.0,224.0
Oper.Income(Rep.),248.0,165.0,454.0,nan,178.0,77.0,174.0,nan
Net Income,203.0,-134.0,203.0,600.0,87.0,123.0,-6.0,nan
Net Income(Contr.),203.0,-134.0,203.0,650.0,87.0,123.0,-6.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,5853.0,7924.0,8790.0,9630.0,8210.0,8361.0,8790.0,nan
Total Liabilities,1812.0,3378.0,4047.0,4300.0,3617.0,3659.0,4047.0,nan
Total Equity,4042.0,4547.0,4743.0,5330.0,4592.0,4702.0,4743.0,nan
Net Income(Contr.),4042.0,4547.0,4743.0,5330.0,4592.0,4702.0,4743.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,220.0,260.0,260.0,260.0,260.0,260.0,260.0,nan
Total Debt/Equity,44.82,74.29,85.32,80.68,78.77,77.81,85.32,nan
Reserve Ratio,1766.09,1756.37,1832.01,nan,1774.0,1816.36,1832.01,nan
Oper.Income Margin,6.72,2.77,6.13,10.56,9.15,4.5,8.95,10.45
Net Income Margin,5.49,-2.26,2.74,7.75,4.46,7.19,-0.33,nan
ROA,3.74,-1.95,2.43,6.51,4.31,5.92,-0.3,nan
ROE,5.11,-3.13,4.38,12.91,7.63,10.56,-0.54,nan
EPS(KRW),461.0,-293.0,391.0,1252.0,167.0,236.0,-12.0,nan
BPS(KRW),9330.0,9282.0,9660.0,10791.0,9370.0,9582.0,9660.0,nan
DPS(KRW),130.0,110.0,130.0,130.0,nan,nan,130.0,nan
PER,23.98,nan,30.01,14.91,nan,nan,nan,nan
PBR,1.18,1.25,1.22,1.73,1.15,1.13,1.22,nan
Issued Shares,43961.0,51908.0,51908.0,nan,51908.0,51908.0,51908.0,nan
Div Yield,1.18,0.95,1.11,nan,nan,nan,1.11,nan
