계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,536.0,494.0,586.0,nan,nan,nan,nan,nan
Operating Income,45.0,101.0,73.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),45.0,101.0,73.0,nan,nan,nan,0.0,nan
Net Income,41.0,105.0,104.0,nan,nan,nan,nan,nan
Net Income(Contr.),41.0,105.0,104.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1093.0,1446.0,1352.0,nan,nan,nan,1352.0,nan
Total Liabilities,239.0,495.0,299.0,nan,nan,nan,299.0,nan
Total Equity,854.0,951.0,1052.0,nan,nan,nan,1052.0,nan
Net Income(Contr.),854.0,951.0,1052.0,nan,nan,nan,1052.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,75.0,75.0,75.0,nan,nan,nan,75.0,nan
Total Debt/Equity,28.06,52.04,28.45,nan,nan,nan,28.45,nan
Reserve Ratio,1124.8,1253.78,1388.28,nan,nan,nan,1388.28,nan
Oper.Income Margin,8.38,20.37,12.45,nan,nan,nan,nan,nan
Net Income Margin,7.61,21.27,17.79,nan,nan,nan,nan,nan
ROA,3.7,8.28,7.46,nan,nan,nan,nan,nan
ROE,4.9,11.66,10.41,nan,nan,nan,nan,nan
EPS(KRW),270.0,697.0,691.0,nan,nan,nan,0.0,nan
BPS(KRW),6124.0,6769.0,7441.0,nan,nan,nan,7441.0,nan
DPS(KRW),70.0,70.0,nan,nan,nan,nan,nan,nan
PER,37.17,19.51,18.27,nan,nan,nan,nan,nan
PBR,1.64,2.01,1.7,nan,nan,nan,1.7,nan
Issued Shares,15082.0,15082.0,15082.0,nan,nan,nan,15082.0,nan
Div Yield,0.7,0.51,nan,nan,nan,nan,nan,nan
