계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2837.0,3769.0,3989.0,nan,nan,nan,nan,nan
Operating Income,54.0,40.0,9.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),54.0,40.0,9.0,nan,nan,nan,0.0,nan
Net Income,38.0,133.0,62.0,nan,nan,nan,nan,nan
Net Income(Contr.),38.0,133.0,62.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3327.0,3812.0,4181.0,nan,nan,nan,4181.0,nan
Total Liabilities,1839.0,2245.0,2614.0,nan,nan,nan,2614.0,nan
Total Equity,1488.0,1567.0,1567.0,nan,nan,nan,1567.0,nan
Net Income(Contr.),1488.0,1567.0,1567.0,nan,nan,nan,1567.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,55.0,55.0,55.0,nan,nan,nan,55.0,nan
Total Debt/Equity,123.59,143.31,166.87,nan,nan,nan,166.87,nan
Reserve Ratio,2653.83,2797.51,2797.54,nan,nan,nan,2797.54,nan
Oper.Income Margin,1.91,1.06,0.23,nan,nan,nan,nan,nan
Net Income Margin,1.34,3.54,1.56,nan,nan,nan,nan,nan
ROA,1.13,3.74,1.56,nan,nan,nan,nan,nan
ROE,2.61,8.74,3.97,nan,nan,nan,nan,nan
EPS(KRW),347.0,1218.0,569.0,nan,nan,nan,0.0,nan
BPS(KRW),13769.0,14488.0,14488.0,nan,nan,nan,14488.0,nan
DPS(KRW),100.0,100.0,100.0,nan,nan,nan,100.0,nan
PER,19.34,4.77,10.29,nan,nan,nan,nan,nan
PBR,0.49,0.4,0.4,nan,nan,nan,0.4,nan
Issued Shares,10950.0,10950.0,10950.0,nan,nan,nan,10950.0,nan
Div Yield,1.49,1.72,1.71,nan,nan,nan,1.71,nan
