계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5695.0,6172.0,6200.0,nan,1646.0,1429.0,1511.0,nan
Operating Income,159.0,222.0,161.0,nan,46.0,47.0,12.0,nan
Oper.Income(Rep.),159.0,222.0,161.0,nan,46.0,47.0,12.0,nan
Net Income,-5.0,1.0,24.0,nan,7.0,-23.0,-16.0,nan
Net Income(Contr.),-6.0,1.0,25.0,nan,8.0,-21.0,-17.0,nan
Net Income(Minor.),1.0,0.0,-1.0,nan,-1.0,-1.0,1.0,nan
Total Assets,4910.0,4991.0,5281.0,nan,5134.0,5038.0,5281.0,nan
Total Liabilities,3789.0,3905.0,4178.0,nan,3995.0,3918.0,4178.0,nan
Total Equity,1121.0,1086.0,1103.0,nan,1139.0,1120.0,1103.0,nan
Net Income(Contr.),1114.0,1078.0,1095.0,nan,1132.0,1114.0,1095.0,nan
Net Income(Minor.),7.0,8.0,8.0,nan,8.0,6.0,8.0,nan
Capital Stock,200.0,200.0,200.0,nan,200.0,200.0,200.0,nan
Total Debt/Equity,338.15,359.49,378.8,nan,350.72,349.89,378.8,nan
Reserve Ratio,457.56,439.59,448.23,nan,466.37,457.42,448.23,nan
Oper.Income Margin,2.79,3.59,2.59,nan,2.78,3.27,0.76,nan
Net Income Margin,-0.11,0.01,0.4,nan,0.49,-1.5,-1.13,nan
ROA,-0.11,0.01,0.46,nan,0.56,-1.79,-1.24,nan
ROE,-0.62,0.06,2.26,nan,2.84,-7.65,-6.2,nan
EPS(KRW),-16.0,2.0,61.0,nan,20.0,-54.0,-43.0,nan
BPS(KRW),2788.0,2698.0,2741.0,nan,2832.0,2787.0,2741.0,nan
DPS(KRW),5.0,10.0,10.0,nan,nan,nan,10.0,nan
PER,nan,2087.84,41.27,nan,nan,nan,nan,nan
PBR,0.52,1.27,0.92,nan,0.92,1.11,0.92,nan
Issued Shares,36700.0,36700.0,36700.0,nan,36700.0,36700.0,36700.0,nan
Div Yield,0.35,0.29,0.4,nan,nan,nan,0.4,nan
