계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,115.0,229.0,85.0,nan,nan,nan,nan,nan
Operating Income,-38.0,-358.0,91.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-38.0,-358.0,91.0,nan,nan,nan,0.0,nan
Net Income,-35.0,-410.0,-177.0,nan,nan,nan,nan,nan
Net Income(Contr.),-34.0,-410.0,-177.0,nan,nan,nan,nan,nan
Net Income(Minor.),-1.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,1405.0,1022.0,940.0,nan,nan,nan,940.0,nan
Total Liabilities,853.0,332.0,105.0,nan,nan,nan,105.0,nan
Total Equity,552.0,689.0,835.0,nan,nan,nan,835.0,nan
Net Income(Contr.),551.0,689.0,835.0,nan,nan,nan,835.0,nan
Net Income(Minor.),1.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,45.0,84.0,108.0,nan,nan,nan,108.0,nan
Total Debt/Equity,154.54,48.2,12.61,nan,nan,nan,12.61,nan
Reserve Ratio,1195.43,752.25,696.58,nan,nan,nan,696.58,nan
Oper.Income Margin,-33.2,-156.73,108.03,nan,nan,nan,nan,nan
Net Income Margin,-29.54,-179.16,-208.48,nan,nan,nan,nan,nan
ROA,-3.97,-33.76,-17.99,nan,nan,nan,nan,nan
ROE,-8.45,-66.05,-23.16,nan,nan,nan,nan,nan
EPS(KRW),-173.0,-1297.0,-344.0,nan,nan,nan,0.0,nan
BPS(KRW),2591.0,1705.0,1593.0,nan,nan,nan,1593.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,8.84,4.31,1.17,nan,nan,nan,1.17,nan
Issued Shares,22333.0,42097.0,54170.0,nan,nan,nan,54170.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
