계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6764.0,6454.0,6585.0,nan,1656.0,1657.0,1708.0,nan
Operating Income,509.0,585.0,293.0,nan,108.0,20.0,63.0,nan
Oper.Income(Rep.),509.0,585.0,293.0,nan,108.0,20.0,63.0,nan
Net Income,513.0,513.0,333.0,nan,145.0,-26.0,74.0,nan
Net Income(Contr.),476.0,479.0,351.0,nan,135.0,-14.0,102.0,nan
Net Income(Minor.),37.0,34.0,-19.0,nan,10.0,-12.0,-27.0,nan
Total Assets,8845.0,8762.0,8759.0,nan,8885.0,8719.0,8759.0,nan
Total Liabilities,2272.0,1895.0,1838.0,nan,1922.0,1826.0,1838.0,nan
Total Equity,6573.0,6868.0,6921.0,nan,6963.0,6893.0,6921.0,nan
Net Income(Contr.),5561.0,5825.0,5887.0,nan,5872.0,5823.0,5887.0,nan
Net Income(Minor.),1012.0,1042.0,1034.0,nan,1091.0,1070.0,1034.0,nan
Capital Stock,201.0,201.0,201.0,nan,201.0,201.0,201.0,nan
Total Debt/Equity,34.57,27.59,26.56,nan,27.6,26.49,26.56,nan
Reserve Ratio,2817.68,3024.43,3152.33,nan,3109.72,3102.46,3152.33,nan
Oper.Income Margin,7.52,9.07,4.45,nan,6.53,1.21,3.66,nan
Net Income Margin,7.03,7.42,5.33,nan,8.14,-0.82,5.95,nan
ROA,5.93,5.82,3.8,nan,6.55,-1.17,3.4,nan
ROE,8.99,8.41,6.0,nan,9.23,-0.93,6.94,nan
EPS(KRW),1181.0,1188.0,872.0,nan,334.0,-34.0,252.0,nan
BPS(KRW),14588.0,15622.0,16262.0,nan,16049.0,16012.0,16262.0,nan
DPS(KRW),125.0,150.0,200.0,nan,nan,nan,200.0,nan
PER,7.28,4.73,6.57,nan,nan,nan,nan,nan
PBR,0.59,0.36,0.35,nan,0.37,0.35,0.35,nan
Issued Shares,40298.0,40298.0,40298.0,nan,40298.0,40298.0,40298.0,nan
Div Yield,1.45,2.67,3.49,nan,nan,nan,3.49,nan
