계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Operating Revenue,159.0,205.0,152.0,nan,nan,nan,nan,nan
Operating Income,93.0,106.0,65.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),93.0,106.0,65.0,nan,nan,nan,0.0,nan
Net Income,75.0,89.0,60.0,nan,nan,nan,nan,nan
Net Income(Contr.),75.0,89.0,60.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,538.0,653.0,919.0,nan,nan,nan,919.0,nan
Total Liabilities,49.0,69.0,46.0,nan,nan,nan,46.0,nan
Total Equity,489.0,584.0,873.0,nan,nan,nan,873.0,nan
Net Income(Contr.),489.0,584.0,873.0,nan,nan,nan,873.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,100.0,100.0,136.0,nan,nan,nan,136.0,nan
Total Debt/Equity,10.03,11.8,5.23,nan,nan,nan,5.23,nan
Reserve Ratio,388.81,484.39,544.46,nan,nan,nan,544.46,nan
Oper.Income Margin,58.32,51.69,42.86,nan,nan,nan,nan,nan
Net Income Margin,46.91,43.29,39.83,nan,nan,nan,nan,nan
ROA,15.32,14.91,7.68,nan,nan,nan,nan,nan
ROE,16.68,16.55,8.28,nan,nan,nan,nan,nan
EPS(KRW),374.0,444.0,226.0,nan,nan,nan,0.0,nan
BPS(KRW),2444.0,2922.0,3222.0,nan,nan,nan,3222.0,nan
DPS(KRW),nan,nan,200.0,nan,nan,nan,200.0,nan
PER,nan,nan,6.99,nan,nan,nan,nan,nan
PBR,nan,nan,0.49,nan,nan,nan,0.49,nan
Issued Shares,20000.0,20000.0,27107.0,nan,nan,nan,27107.0,nan
Div Yield,nan,nan,12.66,nan,nan,nan,12.66,nan
