계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1353.0,1265.0,1147.0,nan,320.0,241.0,318.0,nan
Operating Income,-130.0,-27.0,-8.0,nan,28.0,-39.0,27.0,nan
Oper.Income(Rep.),-130.0,-27.0,-8.0,nan,28.0,-39.0,27.0,nan
Net Income,-102.0,-17.0,-14.0,nan,20.0,-45.0,47.0,nan
Net Income(Contr.),-102.0,-17.0,-14.0,nan,20.0,-45.0,47.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1197.0,1156.0,1213.0,nan,1207.0,1144.0,1213.0,nan
Total Liabilities,818.0,760.0,835.0,nan,827.0,811.0,835.0,nan
Total Equity,379.0,396.0,379.0,nan,379.0,333.0,379.0,nan
Net Income(Contr.),379.0,396.0,379.0,nan,379.0,333.0,379.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,354.0,376.0,376.0,nan,376.0,376.0,376.0,nan
Total Debt/Equity,215.58,191.72,220.48,nan,218.1,243.74,220.48,nan
Reserve Ratio,7.34,5.52,0.83,nan,1.04,nan,0.83,nan
Oper.Income Margin,-9.62,-2.13,-0.72,nan,8.87,-16.02,8.47,nan
Net Income Margin,-7.52,-1.31,-1.19,nan,6.14,-18.84,14.66,nan
ROA,-8.18,-1.41,-1.15,nan,6.65,-15.43,15.83,nan
ROE,-25.55,-4.27,-3.52,nan,21.17,-50.93,52.44,nan
EPS(KRW),-144.0,-23.0,-18.0,nan,26.0,-60.0,62.0,nan
BPS(KRW),537.0,528.0,504.0,nan,505.0,443.0,504.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.81,1.51,1.81,nan,1.08,1.47,1.81,nan
Issued Shares,70713.0,75113.0,75113.0,nan,75113.0,75113.0,75113.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
