계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1463.0,1663.0,1722.0,nan,439.0,407.0,448.0,nan
Operating Income,46.0,42.0,61.0,nan,14.0,13.0,10.0,nan
Oper.Income(Rep.),46.0,42.0,61.0,nan,14.0,13.0,10.0,nan
Net Income,25.0,9.0,52.0,nan,0.0,9.0,27.0,nan
Net Income(Contr.),25.0,9.0,52.0,nan,0.0,9.0,27.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1431.0,1372.0,1564.0,nan,1471.0,1440.0,1564.0,nan
Total Liabilities,1006.0,935.0,1003.0,nan,1018.0,968.0,1003.0,nan
Total Equity,425.0,436.0,561.0,nan,453.0,472.0,561.0,nan
Net Income(Contr.),425.0,436.0,561.0,nan,453.0,472.0,561.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,96.0,96.0,111.0,nan,96.0,96.0,111.0,nan
Total Debt/Equity,236.6,214.31,178.87,nan,224.66,205.3,178.87,nan
Reserve Ratio,349.01,360.61,408.7,nan,378.01,397.44,408.7,nan
Oper.Income Margin,3.17,2.5,3.55,nan,3.14,3.08,2.13,nan
Net Income Margin,1.7,0.57,3.02,nan,0.08,2.17,6.04,nan
ROA,1.76,0.68,3.54,nan,0.1,2.42,7.21,nan
ROE,6.07,2.2,10.42,nan,0.32,7.62,20.97,nan
EPS(KRW),130.0,49.0,270.0,nan,2.0,46.0,140.0,nan
BPS(KRW),2244.0,2302.0,2544.0,nan,2389.0,2486.0,2544.0,nan
DPS(KRW),nan,nan,30.0,nan,nan,nan,30.0,nan
PER,21.25,55.41,8.92,nan,nan,nan,nan,nan
PBR,1.23,1.19,0.95,nan,1.19,1.07,0.95,nan
Issued Shares,19185.0,19185.0,22254.0,nan,19185.0,19185.0,22254.0,nan
Div Yield,nan,nan,1.24,nan,nan,nan,1.24,nan
