계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2764.0,2176.0,2513.0,nan,nan,nan,nan,nan
Operating Income,521.0,-39.0,349.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),521.0,-39.0,349.0,nan,nan,nan,0.0,nan
Net Income,457.0,-18.0,234.0,nan,nan,nan,nan,nan
Net Income(Contr.),457.0,-18.0,234.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4990.0,5179.0,5275.0,nan,nan,nan,5275.0,nan
Total Liabilities,1575.0,2030.0,1896.0,nan,nan,nan,1896.0,nan
Total Equity,3415.0,3149.0,3379.0,nan,nan,nan,3379.0,nan
Net Income(Contr.),3415.0,3149.0,3379.0,nan,nan,nan,3379.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,147.0,147.0,147.0,nan,nan,nan,147.0,nan
Total Debt/Equity,46.14,64.47,56.11,nan,nan,nan,56.11,nan
Reserve Ratio,2225.47,2044.76,2201.34,nan,nan,nan,2201.34,nan
Oper.Income Margin,18.86,-1.81,13.9,nan,nan,nan,nan,nan
Net Income Margin,16.54,-0.83,9.3,nan,nan,nan,nan,nan
ROA,9.41,-0.35,4.47,nan,nan,nan,nan,nan
ROE,13.7,-0.55,7.16,nan,nan,nan,nan,nan
EPS(KRW),1557.0,-61.0,796.0,nan,nan,nan,0.0,nan
BPS(KRW),11627.0,10724.0,11507.0,nan,nan,nan,11507.0,nan
DPS(KRW),779.0,nan,350.0,nan,nan,nan,350.0,nan
PER,18.57,nan,21.22,nan,nan,nan,nan,nan
PBR,2.49,2.84,1.47,nan,nan,nan,1.47,nan
Issued Shares,29366.0,29366.0,29366.0,nan,nan,nan,29366.0,nan
Div Yield,2.7,nan,2.07,nan,nan,nan,2.07,nan
