계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,432.0,471.0,519.0,nan,99.0,139.0,207.0,nan
Operating Income,92.0,43.0,13.0,nan,-3.0,9.0,13.0,nan
Oper.Income(Rep.),92.0,43.0,13.0,nan,-3.0,9.0,13.0,nan
Net Income,59.0,48.0,4.0,nan,-4.0,3.0,16.0,nan
Net Income(Contr.),50.0,46.0,17.0,nan,-2.0,7.0,15.0,nan
Net Income(Minor.),9.0,2.0,-12.0,nan,-2.0,-4.0,1.0,nan
Total Assets,1391.0,1860.0,1914.0,nan,1882.0,1883.0,1914.0,nan
Total Liabilities,695.0,773.0,760.0,nan,727.0,740.0,760.0,nan
Total Equity,696.0,1087.0,1155.0,nan,1155.0,1144.0,1155.0,nan
Net Income(Contr.),689.0,871.0,888.0,nan,886.0,882.0,888.0,nan
Net Income(Minor.),8.0,216.0,266.0,nan,269.0,262.0,266.0,nan
Capital Stock,71.0,71.0,71.0,nan,71.0,71.0,71.0,nan
Total Debt/Equity,99.8,71.16,65.79,nan,62.93,64.67,65.79,nan
Reserve Ratio,884.22,1167.64,1221.96,nan,1189.28,1204.55,1221.96,nan
Oper.Income Margin,21.22,9.05,2.52,nan,-3.29,6.73,6.46,nan
Net Income Margin,11.6,9.66,3.22,nan,-1.8,5.0,7.15,nan
ROA,5.32,2.94,0.23,nan,-0.8,0.7,3.27,nan
ROE,7.33,5.84,1.9,nan,-0.82,3.15,6.7,nan
EPS(KRW),709.0,644.0,236.0,nan,-25.0,98.0,210.0,nan
BPS(KRW),9842.0,12676.0,13220.0,nan,12893.0,13045.0,13220.0,nan
DPS(KRW),300.0,150.0,200.0,nan,nan,nan,200.0,nan
PER,22.42,20.03,33.22,nan,nan,nan,nan,nan
PBR,1.62,1.02,0.59,nan,0.85,0.78,0.59,nan
Issued Shares,7067.0,7067.0,7067.0,nan,7067.0,7067.0,7067.0,nan
Div Yield,1.89,1.16,2.55,nan,nan,nan,2.55,nan
