계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,nan,283.0,705.0,nan,86.0,163.0,324.0,nan
Operating Income,nan,18.0,72.0,nan,12.0,30.0,5.0,nan
Oper.Income(Rep.),nan,18.0,72.0,nan,12.0,30.0,5.0,nan
Net Income,nan,14.0,256.0,nan,7.0,231.0,-9.0,nan
Net Income(Contr.),nan,14.0,256.0,nan,7.0,231.0,-9.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,nan,739.0,2390.0,nan,790.0,1316.0,2390.0,nan
Total Liabilities,nan,435.0,1636.0,nan,432.0,752.0,1636.0,nan
Total Equity,nan,304.0,755.0,nan,359.0,564.0,755.0,nan
Net Income(Contr.),nan,304.0,755.0,nan,359.0,564.0,755.0,nan
Net Income(Minor.),nan,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,nan,179.0,179.0,nan,179.0,179.0,179.0,nan
Total Debt/Equity,nan,142.89,216.7,nan,120.31,133.27,216.7,nan
Reserve Ratio,nan,74.6,325.8,nan,104.89,219.51,325.8,nan
Oper.Income Margin,nan,6.52,10.15,nan,14.44,18.53,1.59,nan
Net Income Margin,nan,5.08,36.23,nan,7.6,141.52,-2.76,nan
ROA,nan,nan,16.33,nan,3.63,87.72,-1.93,nan
ROE,nan,nan,48.26,nan,7.43,200.2,-5.43,nan
EPS(KRW),nan,200.0,3564.0,nan,91.0,3221.0,-125.0,nan
BPS(KRW),nan,4365.0,10645.0,nan,5122.0,7988.0,10645.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,61.52,2.22,nan,nan,nan,nan,nan
PBR,nan,2.82,0.74,nan,2.93,1.83,0.74,nan
Issued Shares,nan,7171.0,7171.0,nan,7171.0,7171.0,7171.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
