계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1509.0,623.0,1476.0,nan,365.0,320.0,622.0,nan
Operating Income,-51.0,-393.0,-267.0,nan,-77.0,-31.0,-91.0,nan
Oper.Income(Rep.),-51.0,-393.0,-267.0,nan,-77.0,-31.0,-91.0,nan
Net Income,-54.0,-413.0,-283.0,nan,-52.0,-8.0,-172.0,nan
Net Income(Contr.),-54.0,-413.0,-283.0,nan,-52.0,-8.0,-172.0,nan
Net Income(Minor.),nan,nan,-0.0,nan,nan,-0.0,-0.0,nan
Total Assets,2025.0,2067.0,1912.0,nan,2276.0,2279.0,1912.0,nan
Total Liabilities,493.0,795.0,941.0,nan,1060.0,1070.0,941.0,nan
Total Equity,1532.0,1272.0,970.0,nan,1216.0,1209.0,970.0,nan
Net Income(Contr.),1532.0,1272.0,970.0,nan,1216.0,1209.0,970.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,90.0,92.0,93.0,nan,93.0,93.0,93.0,nan
Total Debt/Equity,32.14,62.49,97.04,nan,87.14,88.52,97.04,nan
Reserve Ratio,1878.04,1552.95,1218.03,nan,1483.34,1475.25,1218.03,nan
Oper.Income Margin,-3.35,-63.12,-18.08,nan,-21.09,-9.67,-14.64,nan
Net Income Margin,-3.59,-66.35,-19.17,nan,-14.15,-2.61,-27.61,nan
ROA,-2.49,-20.2,-14.23,nan,-9.38,-1.47,-32.82,nan
ROE,-3.37,-29.47,-25.24,nan,-16.7,-2.75,-63.11,nan
EPS(KRW),-300.0,-2238.0,-1523.0,nan,-278.0,-45.0,-925.0,nan
BPS(KRW),9890.0,8265.0,6590.0,nan,7917.0,7876.0,6590.0,nan
DPS(KRW),100.0,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.9,1.09,0.65,nan,1.03,0.74,0.65,nan
Issued Shares,18065.0,18465.0,18574.0,nan,18574.0,18574.0,18574.0,nan
Div Yield,1.13,nan,nan,nan,nan,nan,nan,nan
