계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,733.0,637.0,979.0,nan,230.0,100.0,446.0,nan
Operating Income,4.0,-102.0,-24.0,nan,-10.0,-20.0,29.0,nan
Oper.Income(Rep.),4.0,-102.0,-24.0,nan,-10.0,-20.0,29.0,nan
Net Income,-7.0,-115.0,-38.0,nan,-11.0,-44.0,34.0,nan
Net Income(Contr.),-7.0,-99.0,9.0,nan,-12.0,-37.0,58.0,nan
Net Income(Minor.),nan,-15.0,-47.0,nan,1.0,-6.0,-24.0,nan
Total Assets,977.0,1276.0,1208.0,nan,1304.0,1253.0,1208.0,nan
Total Liabilities,23.0,282.0,244.0,nan,332.0,325.0,244.0,nan
Total Equity,953.0,994.0,964.0,nan,971.0,928.0,964.0,nan
Net Income(Contr.),953.0,834.0,846.0,nan,823.0,786.0,846.0,nan
Net Income(Minor.),0.0,160.0,118.0,nan,148.0,142.0,118.0,nan
Capital Stock,178.0,178.0,178.0,nan,178.0,178.0,178.0,nan
Total Debt/Equity,2.43,28.35,25.35,nan,34.22,35.05,25.35,nan
Reserve Ratio,445.38,386.35,393.03,nan,380.27,359.24,393.03,nan
Oper.Income Margin,0.52,-16.0,-2.49,nan,-4.14,-20.13,6.52,nan
Net Income Margin,-0.99,-15.61,0.9,nan,-5.33,-37.14,13.01,nan
ROA,-0.72,-10.17,-3.04,nan,-3.45,-13.66,11.2,nan
ROE,-0.76,-11.12,1.05,nan,-5.91,-18.53,28.43,nan
EPS(KRW),-21.0,-284.0,25.0,nan,-35.0,-106.0,166.0,nan
BPS(KRW),2766.0,2466.0,2500.0,nan,2436.0,2329.0,2500.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,89.63,nan,nan,nan,nan,nan
PBR,1.6,1.26,0.9,nan,1.08,1.28,0.9,nan
Issued Shares,35038.0,35038.0,35038.0,nan,35038.0,35038.0,35038.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
